cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy
5.720875064822259,0,0,771,1729,0
5.665373882118432,0,0,814,1686,0
5.217829213570401,0,0,797,1703,0
6.103187759672273,0,0,796,1704,0
5.565674735262495,0,0,772,1728,0
5.513202325665747,0,0,776,1724,0
6.157059106180678,0,0,791,1709,0
5.996162738490626,0,0,769,1731,0
5.698587815660823,0,0,799,1701,0
6.414669747737452,0,0,782,1718,0
6.4463138538934315,0,0,820,1680,0
5.825349340188868,0,0,770,1730,0
6.157274873880991,0,0,822,1678,0
6.080119926451723,0,0,815,1685,0
6.36815191163161,0,0,806,1694,0
6.006345155571075,0,0,839,1661,0
5.136777389933111,0,0,829,1671,0
5.401782523941483,0,0,801,1699,0
5.4562218555113695,0,0,808,1692,0
6.111806016988903,0,0,791,1709,0
5.404095833345065,0,0,766,1734,0
7.644234981853572,0,0,822,1678,0
5.995826016231372,0,0,786,1714,0
7.215914764995699,0,0,820,1680,0
5.552462913014709,0,0,801,1699,0
5.594515940496049,0,0,828,1672,0
5.303207192655353,0,0,779,1721,0
5.741698568353861,0,0,811,1689,0
5.219752006871721,0,0,773,1727,0
5.609569452659823,0,0,802,1698,0
7.683294782981816,0,0,861,1639,0
5.175627117056613,0,0,793,1707,0
5.673071633924611,0,0,776,1724,0
6.014708777445273,0,0,782,1718,0
5.370953590901746,0,0,768,1732,0
5.893176529260488,0,0,817,1683,0
5.496672219594268,0,0,811,1689,0
6.131558179234689,0,0,825,1675,0
5.377903978844484,0,0,801,1699,0
6.088349886120574,0,0,797,1703,0
5.684065543849404,0,0,807,1693,0
4.929686071547124,0,0,791,1709,0
6.862323360070913,0,0,817,1683,0
6.442005482226815,0,0,803,1697,0
5.015301803599433,0,0,793,1707,0
5.004515772280858,0,0,795,1705,0
5.934129037572821,0,0,781,1719,0
5.914140563126672,0,0,803,1697,0
5.7571476303515245,0,0,770,1730,0
5.681945362554005,0,0,778,1722,0
5.417380673636906,0,0,771,1729,0
5.768951637907847,0,0,794,1706,0
6.206699790951707,0,0,816,1684,0
5.545533156546299,0,0,761,1739,0
5.779328015935593,0,0,793,1707,0
5.261203022464067,0,0,781,1719,0
5.400426179874411,0,0,796,1704,0
6.167900890098328,0,0,797,1703,0
5.523607066536193,0,0,802,1698,0
5.485942613994181,0,0,796,1704,0
6.9714673499826425,0,0,783,1717,0
6.443789995812529,0,0,797,1703,0
5.901455160980456,0,0,777,1723,0
5.74358452017261,0,0,784,1716,0
6.152908135640024,0,0,813,1687,0
5.537038761648934,0,0,781,1719,0
5.851504212031952,0,0,788,1712,0
6.900369314976427,0,0,826,1674,0
5.549525980996388,0,0,794,1706,0
6.167054487641967,0,0,792,1708,0
6.216120985045602,0,0,831,1669,0
6.505184172347995,0,0,840,1660,0
5.435132144985076,0,0,792,1708,0
5.589118506669872,0,0,810,1690,0
5.423898289645704,0,0,795,1705,0
5.282553862485831,0,0,789,1711,0
5.328202824268281,0,0,764,1736,0
5.1939720938771785,0,0,783,1717,0
6.5364037195314895,0,0,815,1685,0
5.784406228621735,0,0,797,1703,0
5.503336241051706,0,0,797,1703,0
5.2258019104312385,0,0,790,1710,0
5.865723758480139,0,0,796,1704,0
5.487420925466533,0,0,756,1744,0
6.304432384725204,0,0,827,1673,0
5.916911724688208,0,0,779,1721,0
5.567967436577364,0,0,817,1683,0
5.791525118203495,0,0,800,1700,0
5.605421580686711,0,0,781,1719,0
5.352552030125471,0,0,762,1738,0
5.0587096294645955,0,0,809,1691,0
5.821734166099779,0,0,787,1713,0
5.237520836159872,0,0,787,1713,0
5.079268045519255,0,0,791,1709,0
