cycle_time,spt_policy,fifo_policy,shortest_queue_policy,longest_queue_policy,postpone
4.939683340035327,2000,0,0,0,0
5.117709785275648,2000,0,0,0,0
7.532824063009913,2000,0,0,0,0
6.66880495891218,2000,0,0,0,0
4.931441133933926,2000,0,0,0,0
6.913579779054284,2000,0,0,0,0
5.1998417072957865,2000,0,0,0,0
6.885737931140602,2000,0,0,0,0
6.175927744508035,2000,0,0,0,0
4.8521797585578295,2000,0,0,0,0
8.74144654563926,2000,0,0,0,0
5.153197800531082,2000,0,0,0,0
6.74619383940584,2000,0,0,0,0
5.569527751693549,2000,0,0,0,0
5.772400776115706,2000,0,0,0,0
5.491421205474547,2000,0,0,0,0
5.143044401094855,2000,0,0,0,0
5.194120879703325,2000,0,0,0,0
5.458232059621942,2000,0,0,0,0
5.134804718671097,2000,0,0,0,0
5.547486727546373,2000,0,0,0,0
7.517964641326394,2000,0,0,0,0
6.456309909012988,2000,0,0,0,0
7.121208888366591,2000,0,0,0,0
7.5328241789440815,2000,0,0,0,0
5.923144124001556,2000,0,0,0,0
4.5706727758006,2000,0,0,0,0
8.010363391527617,2000,0,0,0,0
6.242987615147672,2000,0,0,0,0
5.168659270527518,2000,0,0,0,0
6.4735244117101445,2000,0,0,0,0
7.262738839577741,2000,0,0,0,0
5.793893902099971,2000,0,0,0,0
5.808880216837655,2000,0,0,0,0
6.239734482032864,2000,0,0,0,0
6.648304513564365,2000,0,0,0,0
5.145481643170515,2000,0,0,0,0
4.655742118959537,2000,0,0,0,0
6.9568893349305245,2000,0,0,0,0
6.527221056232618,2000,0,0,0,0
5.8753483568409175,2000,0,0,0,0
6.224899821480289,2000,0,0,0,0
6.104241990742297,2000,0,0,0,0
5.840145656157882,2000,0,0,0,0
5.567746728110515,2000,0,0,0,0
5.6960545866504315,2000,0,0,0,0
4.937279899992443,2000,0,0,0,0
5.663199204815088,2000,0,0,0,0
5.145364365654776,2000,0,0,0,0
5.066705769613487,2000,0,0,0,0
5.813634832360313,2000,0,0,0,0
5.6579004549583365,2000,0,0,0,0
5.943069163596615,2000,0,0,0,0
5.400595822631981,2000,0,0,0,0
6.159025331988139,2000,0,0,0,0
5.333413216886563,2000,0,0,0,0
5.749517090717459,2000,0,0,0,0
6.278317094843408,2000,0,0,0,0
5.390242686917989,2000,0,0,0,0
5.353642323987092,2000,0,0,0,0
4.959600994808073,2000,0,0,0,0
6.035010374959731,2000,0,0,0,0
5.858281794148382,2000,0,0,0,0
7.122285469735821,2000,0,0,0,0
4.387808322591662,2000,0,0,0,0
5.600815538430806,2000,0,0,0,0
5.817962474511666,2000,0,0,0,0
5.091178579996562,2000,0,0,0,0
5.497458820034037,2000,0,0,0,0
5.4169817986739535,2000,0,0,0,0
5.3728427000205325,2000,0,0,0,0
6.478663046282792,2000,0,0,0,0
5.679728859848523,2000,0,0,0,0
7.575377623484873,2000,0,0,0,0
5.505953848425334,2000,0,0,0,0
5.227119529880131,2000,0,0,0,0
6.008431720504437,2000,0,0,0,0
5.664742058138348,2000,0,0,0,0
7.954374786518138,2000,0,0,0,0
6.527829047612673,2000,0,0,0,0
5.527809927731945,2000,0,0,0,0
4.821995723356887,2000,0,0,0,0
6.694336704073309,2000,0,0,0,0
6.553345863885519,2000,0,0,0,0
5.89950255650516,2000,0,0,0,0
5.694645482281854,2000,0,0,0,0
