cycle_time,spt_policy,fifo_policy,shortest_queue_policy,longest_queue_policy,postpone
9.60603662620673,868,1132,0,0,0
13.477352603676088,863,1137,0,0,0
8.82640106701133,836,1164,0,0,0
11.499287105913684,854,1146,0,0,0
17.2151961369855,885,1115,0,0,0
12.964453811047214,881,1119,0,0,0
11.951487324796084,891,1109,0,0,0
11.350792403369747,855,1145,0,0,0
8.599326750853924,864,1136,0,0,0
13.531900791572346,886,1114,0,0,0
9.708058539283455,869,1131,0,0,0
11.783698204777648,860,1140,0,0,0
10.844314944012943,856,1144,0,0,0
18.220634484548288,882,1118,0,0,0
8.962750654714398,779,1221,0,0,0
14.36180121180775,861,1139,0,0,0
11.019095603071293,840,1160,0,0,0
22.655249281504915,900,1100,0,0,0
19.544865753148304,932,1068,0,0,0
9.80806431170749,852,1148,0,0,0
9.456390755384222,845,1155,0,0,0
12.064983008933226,872,1128,0,0,0
13.989105277824207,892,1108,0,0,0
12.563359128757922,886,1114,0,0,0
11.465823001808474,807,1193,0,0,0
12.477480716060787,866,1134,0,0,0
9.95239295740724,838,1162,0,0,0
13.53266155265034,849,1151,0,0,0
9.875071229464814,847,1153,0,0,0
13.969415540196078,890,1110,0,0,0
11.95723834750773,824,1176,0,0,0
9.472575538605476,791,1209,0,0,0
12.71525389845018,903,1097,0,0,0
12.006246325853265,860,1140,0,0,0
13.34969615246995,846,1154,0,0,0
8.767798001808146,854,1146,0,0,0
10.39056426989953,865,1135,0,0,0
9.67878157216069,835,1165,0,0,0
16.865721378127752,849,1151,0,0,0
13.104198349841877,828,1172,0,0,0
11.320330299548996,876,1124,0,0,0
11.772539195693751,862,1138,0,0,0
12.080540248434836,821,1179,0,0,0
9.62914721130193,830,1170,0,0,0
8.554536279611087,838,1162,0,0,0
11.288896738177444,849,1151,0,0,0
9.592223934074548,794,1206,0,0,0
16.431191938172056,830,1170,0,0,0
9.986120032520406,845,1155,0,0,0
16.029953505449555,877,1123,0,0,0
8.256226783346087,786,1214,0,0,0
10.415020211529036,862,1138,0,0,0
8.607911908920412,835,1165,0,0,0
9.594468296012549,858,1142,0,0,0
12.039582430707437,889,1111,0,0,0
13.982886599371202,832,1168,0,0,0
9.445204183804883,824,1176,0,0,0
11.784276268063875,832,1168,0,0,0
8.464754649133726,820,1180,0,0,0
10.055240613352787,832,1168,0,0,0
9.664083480382804,853,1147,0,0,0
11.465350182613284,829,1171,0,0,0
8.34143195611844,823,1177,0,0,0
12.704718878961833,865,1135,0,0,0
10.940741932474122,861,1139,0,0,0
19.8154748700303,899,1101,0,0,0
11.95118867552563,862,1138,0,0,0
9.324121213359984,858,1142,0,0,0
8.378839419478146,836,1164,0,0,0
10.191401678632694,858,1142,0,0,0
12.035780091688894,841,1159,0,0,0
11.201586810808019,845,1155,0,0,0
9.154797799824397,877,1123,0,0,0
10.628504578838827,862,1138,0,0,0
9.681040416408598,838,1162,0,0,0
10.122543084262155,865,1135,0,0,0
11.47320204275841,855,1145,0,0,0
12.350798130490414,839,1161,0,0,0
