cycle_time,spt_policy,fifo_policy,shortest_queue_policy,longest_queue_policy,postpone
6.931255689855778,135,179,530,156,3
5.664650961294067,132,206,503,159,1
6.160050695241865,144,202,488,166,3
5.790277425781342,172,188,485,155,3
7.119216554441633,160,172,480,188,1
6.252189864771565,151,179,488,182,2
5.988767891490997,139,171,477,213,7
5.279399410049951,153,186,480,181,7
6.505603059232351,139,210,464,187,2
6.566550557364691,164,183,492,161,0
8.070419095083105,136,176,492,196,3
6.956375354566216,169,182,463,186,1
6.535936354700268,147,199,483,171,3
5.17758097804105,139,186,498,177,6
6.458974806969006,147,197,502,154,3
8.227856254420455,144,185,473,198,1
6.687490681368694,164,190,488,158,1
6.272779892091206,162,181,481,176,3
5.47036543275528,160,191,516,133,3
5.50593663072793,142,203,497,158,5
6.20363091662122,161,174,502,163,4
5.114440924974139,164,190,492,154,4
6.208484857650391,156,182,489,173,3
6.638541078915695,152,203,472,173,1
6.288960254499576,167,179,510,144,3
7.463096345234343,147,190,490,173,2
10.04152643566386,161,161,496,182,2
5.510452039879921,159,203,474,164,2
5.236771823151766,161,197,463,179,4
5.3548538418882945,155,197,476,172,6
6.230831468089978,155,162,518,165,1
7.137262391843925,166,203,453,178,5
5.0414370664638986,136,180,493,191,3
5.868549164784427,126,196,481,197,3
7.2178009176170335,166,197,466,171,2
9.252064105396341,157,199,510,134,4
6.325856681277296,158,195,480,167,0
7.083048333966493,152,168,511,169,7
7.551687564676902,160,199,463,178,2
9.926313749615321,158,201,503,138,4
7.500317482065041,169,188,489,154,1
6.130682929611083,145,186,479,190,2
5.424086718875231,162,186,499,153,3
5.772590948891867,178,200,470,152,2
6.799285028215757,154,181,510,155,7
4.703273881609644,162,161,513,164,3
5.635753083559902,151,182,501,166,4
9.965233202518743,169,197,473,161,4
13.09897494840908,150,208,484,158,3
6.5682655742335045,155,186,508,151,0
7.998846140846757,179,207,456,158,8
10.328357620422516,155,188,487,170,7
6.644966373844968,153,190,495,162,6
6.3818263469290875,155,184,487,174,3
6.112536278939071,161,172,500,167,1
8.255129959839161,158,179,497,166,6
6.656269497700957,161,204,491,144,3
6.654746268164717,142,188,505,165,1
5.799363388145124,167,170,508,155,4
6.775719633519515,157,183,488,172,3
6.8458120855855205,169,218,449,164,2
4.889075901440323,142,160,507,191,1
8.045403864721774,144,195,469,192,3
7.480172543001682,160,181,495,164,0
6.204367913034685,144,188,492,176,5
5.368244384582757,152,190,498,160,2
7.269152444719456,145,178,506,171,1
5.191701300285224,159,172,504,165,1
6.208846100610157,140,193,510,157,5
10.129900146949607,159,220,456,165,4
6.887942503707266,166,180,476,178,8
7.506503643593437,161,194,463,182,2
6.50062263131433,164,181,491,164,3
5.942106030737439,143,190,496,171,1
5.144571031544438,146,163,529,162,4
6.59474697142558,140,197,496,167,7
6.648828749985142,149,186,495,170,1
8.30299593655674,146,194,483,177,4
6.658480734281128,144,186,502,168,4
6.199923847062114,157,194,478,171,3
