cycle_time,spt_policy,fifo_policy,random_policy
8.295999182370934,0,5000,0
8.501105963733364,0,5000,0
10.33351505238839,0,5000,0
14.182620126760856,0,5000,0
9.334419688243443,0,5000,0
11.10636010800683,0,5000,0
12.250834528601377,0,5000,0
9.326759134982458,0,5000,0
10.409023407782763,0,5000,0
9.521515425885989,0,5000,0
9.173427936389045,0,5000,0
10.229999160706125,0,5000,0
10.388308195006523,0,5000,0
11.523517669553481,0,5000,0
8.655173225658112,0,5000,0
9.049555416043223,0,5000,0
9.8618287454719,0,5000,0
15.646577721140627,0,5000,0
10.726377266904953,0,5000,0
9.68373961328278,0,5000,0
9.34924360168129,0,5000,0
10.888458068276769,0,5000,0
11.312040534934106,0,5000,0
7.717162934029011,0,5000,0
8.33421346758477,0,5000,0
9.483797973748711,0,5000,0
8.5840883026344,0,5000,0
8.932975983985234,0,5000,0
8.592459025298849,0,5000,0
8.921369916726183,0,5000,0
10.964700666068458,0,5000,0
13.148013869656989,0,5000,0
8.991122843745588,0,5000,0
8.668349803062357,0,5000,0
8.934342954117831,0,5000,0
12.528677362087956,0,5000,0
9.522677961767497,0,5000,0
8.71562499519162,0,5000,0
11.175629228305088,0,5000,0
9.558367717739074,0,5000,0
9.163351312684124,0,5000,0
10.518385359665231,0,5000,0
12.44964311835752,0,5000,0
7.747656500897816,0,5000,0
8.809428745578298,0,5000,0
9.510120035462485,0,5000,0
7.627479828792724,0,5000,0
8.69075534042303,0,5000,0
8.403762057064377,0,5000,0
8.075048225389441,0,5000,0
8.35439257433195,0,5000,0
9.422998883383732,0,5000,0
10.46293499201527,0,5000,0
8.059177223638185,0,5000,0
9.74594103023942,0,5000,0
10.693565735099495,0,5000,0
12.309544970622444,0,5000,0
12.764114944612054,0,5000,0
7.757233720730273,0,5000,0
6.9757840799533675,0,5000,0
9.212970445027427,0,5000,0
8.704380386781574,0,5000,0
10.543737145713356,0,5000,0
11.694503490392629,0,5000,0
10.275288190943863,0,5000,0
9.056847518926618,0,5000,0
7.9053664961467645,0,5000,0
15.424599669728847,0,5000,0
11.59513435636192,0,5000,0
7.771243607804219,0,5000,0
8.549068436220354,0,5000,0
9.953923386151368,0,5000,0
11.154132440752997,0,5000,0
11.66650755689396,0,5000,0
9.1254709868475,0,5000,0
11.161222278536783,0,5000,0
10.360202873922955,0,5000,0
7.6882022833024255,0,5000,0
10.446911053904717,0,5000,0
7.832738604497271,0,5000,0
11.833378354483525,0,5000,0
11.6760126085003,0,5000,0
9.21087820628918,0,5000,0
9.197119859978264,0,5000,0
8.396799156402219,0,5000,0
13.631668331579462,0,5000,0
9.83327769858842,0,5000,0
9.89836681539739,0,5000,0
9.715256257893692,0,5000,0
10.908395064583857,0,5000,0
12.086022546618178,0,5000,0
13.076728064804225,0,5000,0
10.758510185740144,0,5000,0
8.380199487932673,0,5000,0
8.47459041163043,0,5000,0
11.323955702334535,0,5000,0
9.821233969046444,0,5000,0
9.762772998278114,0,5000,0
8.37400859882113,0,5000,0
7.362860249690538,0,5000,0
8.421676655420583,0,5000,0
10.621975719954326,0,5000,0
9.194510615796963,0,5000,0
10.002026289959614,0,5000,0
11.615871196956622,0,5000,0
8.456474711265514,0,5000,0
9.111266019216718,0,5000,0
9.052352385023484,0,5000,0
15.614468823478141,0,5000,0
9.398001311784526,0,5000,0
9.755092906759865,0,5000,0
9.617747608934227,0,5000,0
9.687486400789355,0,5000,0
9.280616708098714,0,5000,0
10.817090380320685,0,5000,0
7.873820959101182,0,5000,0
8.719307633976873,0,5000,0
9.651629313890433,0,5000,0
8.596680362749494,0,5000,0
11.614300130099185,0,5000,0
10.257590106888877,0,5000,0
9.623422945805943,0,5000,0
13.68175440579376,0,5000,0
8.59009524485707,0,5000,0
10.224781422354802,0,5000,0
9.059185232690712,0,5000,0
9.570437998774093,0,5000,0
7.694248464942019,0,5000,0
12.120522100651645,0,5000,0
11.007035860478611,0,5000,0
10.070405502608253,0,5000,0
9.135982945295599,0,5000,0
11.455559300181179,0,5000,0
10.37473231664002,0,5000,0
11.40390257490922,0,5000,0
8.407445191993917,0,5000,0
9.951694413085992,0,5000,0
8.840471390305662,0,5000,0
8.575145977464539,0,5000,0
10.468723831213435,0,5000,0
10.96900781957466,0,5000,0
9.354532697415134,0,5000,0
7.935069248670534,0,5000,0
8.841891911127142,0,5000,0
9.010291426828346,0,5000,0
14.528929449592747,0,5000,0
8.811136921112896,0,5000,0
9.16743494401988,0,5000,0
7.617613184379882,0,5000,0
13.067008805628037,0,5000,0
7.2558764665101245,0,5000,0
8.790506560850066,0,5000,0
11.41277369745548,0,5000,0
8.765135391565355,0,5000,0
12.096425211838335,0,5000,0
10.292302131858575,0,5000,0
8.82961623491858,0,5000,0
7.655829038771349,0,5000,0
10.728832016345628,0,5000,0
11.385249900969066,0,5000,0
11.197491020718612,0,5000,0
12.456739957345295,0,5000,0
8.941473878093648,0,5000,0
15.477777598072866,0,5000,0
8.74958162844066,0,5000,0
8.483967537873331,0,5000,0
10.755697207342799,0,5000,0
9.262461285284937,0,5000,0
11.27223358502747,0,5000,0
11.692210254527549,0,5000,0
11.46291810121828,0,5000,0
8.408753419031191,0,5000,0
10.005927158190156,0,5000,0
10.362516778014406,0,5000,0
15.064667124528638,0,5000,0
7.870748131260224,0,5000,0
7.178086265430106,0,5000,0
9.566118286411378,0,5000,0
8.684221076556543,0,5000,0
8.45064430840973,0,5000,0
10.178501511386514,0,5000,0
9.585256416518016,0,5000,0
14.112714416298573,0,5000,0
9.901483299449325,0,5000,0
8.497628928161397,0,5000,0
9.253017571085927,0,5000,0
8.403314790762511,0,5000,0
8.488156916798276,0,5000,0
10.499591215986623,0,5000,0
7.536027590483247,0,5000,0
10.434261088985025,0,5000,0
13.891693466259294,0,5000,0
8.729333510297796,0,5000,0
13.640589839421917,0,5000,0
9.301094147919917,0,5000,0
10.230782997701397,0,5000,0
14.157594871318334,0,5000,0
9.68507387983749,0,5000,0
8.440910582717269,0,5000,0
10.406912975752418,0,5000,0
10.953185906219769,0,5000,0
11.788565072810522,0,5000,0
9.559070550021017,0,5000,0
8.211735668437917,0,5000,0
9.958650720686228,0,5000,0
7.144873034368949,0,5000,0
7.465403429025275,0,5000,0
8.593309923832553,0,5000,0
8.460850940988122,0,5000,0
9.521017531208225,0,5000,0
10.71852328808568,0,5000,0
7.493244517886275,0,5000,0
7.963736053681219,0,5000,0
11.298344401459168,0,5000,0
10.357733563720604,0,5000,0
6.771103513366282,0,5000,0
7.479020068975605,0,5000,0
11.09943658113425,0,5000,0
8.079977466643797,0,5000,0
8.803624344814999,0,5000,0
7.670533085231404,0,5000,0
8.862736509486078,0,5000,0
8.353911161443762,0,5000,0
9.898284560841642,0,5000,0
10.027114115427228,0,5000,0
8.381515098521307,0,5000,0
10.453777182587713,0,5000,0
10.72283834155629,0,5000,0
9.356601671665036,0,5000,0
11.448502942549233,0,5000,0
10.392563559500902,0,5000,0
10.074495085181384,0,5000,0
8.853824789753322,0,5000,0
10.069625683878995,0,5000,0
11.099154091877338,0,5000,0
10.959009256556575,0,5000,0
9.11781859388046,0,5000,0
9.79621982230403,0,5000,0
7.694962079826363,0,5000,0
16.13933162181119,0,5000,0
13.31160796221385,0,5000,0
9.648221934605756,0,5000,0
9.997464322927053,0,5000,0
10.968421423078958,0,5000,0
