cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy,least_flexible_resource_policy,most_flexible_resource_policy,least_flexible_activity_policy,most_flexible_activity_policy
9.296052517349434,0,0,0,0,0,0,0,0,0
18.593605629337446,0,0,0,0,0,0,0,0,0
11.705188298182728,0,0,0,0,0,0,0,0,0
10.601223411540227,0,0,0,0,0,0,0,0,0
9.779787410218134,0,0,0,0,0,0,0,0,0
10.96124001597465,0,0,0,0,0,0,0,0,0
8.040410524629026,0,0,0,0,0,0,0,0,0
10.73572316129569,0,0,0,0,0,0,0,0,0
8.135301203535558,0,0,0,0,0,0,0,0,0
7.393711273106027,0,0,0,0,0,0,0,0,0
12.894036591071723,0,0,0,0,0,0,0,0,0
9.690001480229315,0,0,0,0,0,0,0,0,0
13.146498156476463,0,0,0,0,0,0,0,0,0
8.767288809491449,0,0,0,0,0,0,0,0,0
8.378748694192906,0,0,0,0,0,0,0,0,0
11.02656867489173,0,0,0,0,0,0,0,0,0
12.981175981079277,0,0,0,0,0,0,0,0,0
8.021544788374685,0,0,0,0,0,0,0,0,0
10.591830651710334,0,0,0,0,0,0,0,0,0
10.35538965975307,0,0,0,0,0,0,0,0,0
9.781348846375256,0,0,0,0,0,0,0,0,0
12.068314592081197,0,0,0,0,0,0,0,0,0
9.823879697522992,0,0,0,0,0,0,0,0,0
10.175447662061666,0,0,0,0,0,0,0,0,0
11.12047158013873,0,0,0,0,0,0,0,0,0
9.596903864020328,0,0,0,0,0,0,0,0,0
11.518167635980241,0,0,0,0,0,0,0,0,0
9.281035088012086,0,0,0,0,0,0,0,0,0
12.432751956786651,0,0,0,0,0,0,0,0,0
11.009850866902273,0,0,0,0,0,0,0,0,0
9.65475645084104,0,0,0,0,0,0,0,0,0
9.557689991825088,0,0,0,0,0,0,0,0,0
10.688645861313166,0,0,0,0,0,0,0,0,0
8.90706876604423,0,0,0,0,0,0,0,0,0
13.9502114190923,0,0,0,0,0,0,0,0,0
9.970078061345198,0,0,0,0,0,0,0,0,0
10.763729783984216,0,0,0,0,0,0,0,0,0
10.920373673318696,0,0,0,0,0,0,0,0,0
10.90999733455931,0,0,0,0,0,0,0,0,0
10.674349389504208,0,0,0,0,0,0,0,0,0
8.693049146320982,0,0,0,0,0,0,0,0,0
9.295537433801623,0,0,0,0,0,0,0,0,0
10.83925570728999,0,0,0,0,0,0,0,0,0
9.615041192076754,0,0,0,0,0,0,0,0,0
10.586563259603704,0,0,0,0,0,0,0,0,0
12.159603053897884,0,0,0,0,0,0,0,0,0
7.375564707614158,0,0,0,0,0,0,0,0,0
11.771822401027997,0,0,0,0,0,0,0,0,0
12.797895224252049,0,0,0,0,0,0,0,0,0
11.649886561336002,0,0,0,0,0,0,0,0,0
8.85019626564166,0,0,0,0,0,0,0,0,0
10.072456347216042,0,0,0,0,0,0,0,0,0
10.89805055750507,0,0,0,0,0,0,0,0,0
12.590847278637373,0,0,0,0,0,0,0,0,0
