cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy,least_flexible_resource_policy,most_flexible_resource_policy,least_flexible_activity_policy,most_flexible_activity_policy
9.12575494633595,0,0,0,0,0,0,0,0,0
13.267270473122672,0,0,0,0,0,0,0,0,0
6.897945972339728,0,0,0,0,0,0,0,0,0
9.504648040088801,0,0,0,0,0,0,0,0,0
12.129470899672967,0,0,0,0,0,0,0,0,0
7.369803180147854,0,0,0,0,0,0,0,0,0
13.262791322758229,0,0,0,0,0,0,0,0,0
9.180952893097004,0,0,0,0,0,0,0,0,0
10.308682104173513,0,0,0,0,0,0,0,0,0
9.824904811767194,0,0,0,0,0,0,0,0,0
10.432804958169013,0,0,0,0,0,0,0,0,0
9.567408416750949,0,0,0,0,0,0,0,0,0
8.108774668913357,0,0,0,0,0,0,0,0,0
8.075887211471862,0,0,0,0,0,0,0,0,0
7.610112647234231,0,0,0,0,0,0,0,0,0
9.831904469795667,0,0,0,0,0,0,0,0,0
10.38217142249917,0,0,0,0,0,0,0,0,0
9.880022757577693,0,0,0,0,0,0,0,0,0
9.909386117487609,0,0,0,0,0,0,0,0,0
8.46109886921708,0,0,0,0,0,0,0,0,0
8.457598937165713,0,0,0,0,0,0,0,0,0
11.18301251443168,0,0,0,0,0,0,0,0,0
9.026210834530675,0,0,0,0,0,0,0,0,0
8.883351427434372,0,0,0,0,0,0,0,0,0
5.347711344318442,0,0,0,0,0,0,0,0,0
10.218849014092955,0,0,0,0,0,0,0,0,0
11.094846751102885,0,0,0,0,0,0,0,0,0
9.81279599957898,0,0,0,0,0,0,0,0,0
8.171349491437097,0,0,0,0,0,0,0,0,0
9.79470675678889,0,0,0,0,0,0,0,0,0
9.450531815087851,0,0,0,0,0,0,0,0,0
9.36393903305151,0,0,0,0,0,0,0,0,0
8.332944344494697,0,0,0,0,0,0,0,0,0
10.16552635546631,0,0,0,0,0,0,0,0,0
10.650849049414903,0,0,0,0,0,0,0,0,0
10.664552442954141,0,0,0,0,0,0,0,0,0
8.13484609285645,0,0,0,0,0,0,0,0,0
10.916422477026558,0,0,0,0,0,0,0,0,0
9.681617465458498,0,0,0,0,0,0,0,0,0
10.90196181614447,0,0,0,0,0,0,0,0,0
9.046332564026223,0,0,0,0,0,0,0,0,0
9.09654907006497,0,0,0,0,0,0,0,0,0
7.312033724471573,0,0,0,0,0,0,0,0,0
9.913240396523161,0,0,0,0,0,0,0,0,0
8.506427583589481,0,0,0,0,0,0,0,0,0
7.8748759766680525,0,0,0,0,0,0,0,0,0
9.475444748097399,0,0,0,0,0,0,0,0,0
10.241180079464684,0,0,0,0,0,0,0,0,0
10.826814610769333,0,0,0,0,0,0,0,0,0
10.1732283442994,0,0,0,0,0,0,0,0,0
9.215062449928446,0,0,0,0,0,0,0,0,0
8.800939921906231,0,0,0,0,0,0,0,0,0
6.4248332010785205,0,0,0,0,0,0,0,0,0
10.301127805509305,0,0,0,0,0,0,0,0,0
10.877888153663541,0,0,0,0,0,0,0,0,0
10.309722360645377,0,0,0,0,0,0,0,0,0
10.1776297273016,0,0,0,0,0,0,0,0,0
7.840664320683516,0,0,0,0,0,0,0,0,0
