cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy
14.477764523497253,2349,250,0,2401,0
23.944626212413194,2413,139,191,2257,0
17.636449393635175,2399,179,19,2403,0
18.473560461776508,2372,217,58,2353,0
16.405172034684867,2381,222,14,2383,0
16.895807630798558,2327,199,0,2474,0
17.109387141524255,2376,201,1,2422,0
15.28925048399141,2366,251,1,2382,0
13.570976600796907,2315,254,0,2431,0
16.116935789977273,2284,211,0,2505,0
13.596522814525825,2399,270,4,2327,0
22.466848154471613,2420,163,222,2195,0
13.017097055189774,2356,280,0,2364,0
16.921382392580966,2323,238,0,2439,0
17.706817607292564,2373,217,8,2402,0
16.292587864875337,2398,269,0,2333,0
16.40843058663966,2368,163,17,2452,0
16.034973640487014,2324,300,18,2358,0
16.121433279636204,2477,209,42,2272,0
19.92577776354348,2390,164,26,2420,0
14.815939464811882,2330,314,50,2306,0
13.599268806393779,2325,267,2,2406,0
19.769320506764313,2378,178,13,2431,0
19.117318216620433,2459,146,21,2374,0
22.8308962688273,2368,214,112,2306,0
17.898525616960665,2434,181,4,2381,0
13.584127767938785,2316,278,0,2406,0
14.99056972450221,2316,248,1,2435,0
12.960293975193002,2396,223,0,2381,0
18.70620704626309,2364,176,1,2459,0
18.813318425279505,2496,137,8,2359,0
16.670576624371424,2318,212,0,2470,0
26.26785981489912,2327,196,294,2183,0
13.44936292166168,2306,274,0,2420,0
16.824596706778127,2306,268,4,2422,0
26.188574576152988,2454,139,286,2121,0
15.200843464665319,2399,231,1,2369,0
16.65322170085908,2385,206,0,2409,0
17.521970966791137,2348,253,3,2396,0
14.605913308242089,2325,302,0,2373,0
11.167009301015465,2295,359,0,2346,0
10.862467410744378,2382,307,0,2311,0
23.63545950044122,2427,167,124,2282,0
15.089942832679737,2356,302,0,2342,0
18.39220448615495,2355,209,23,2413,0
15.469209659585333,2357,277,0,2366,0
16.13565558360992,2344,253,19,2384,0
17.018421555845315,2334,210,20,2436,0
14.764764384074034,2368,227,0,2405,0
14.462434974252124,2360,243,0,2397,0
24.26223636055088,2410,179,223,2188,0
13.122864020640229,2394,222,0,2384,0
20.233271970647444,2334,174,28,2464,0
13.692883331166348,2394,273,0,2333,0
18.288620777393458,2344,157,2,2497,0
16.333549140236126,2383,194,8,2415,0
20.255194420417027,2304,313,91,2292,0
31.951705428454158,2423,174,501,1898,4
29.9981909454558,2443,189,429,1939,0
16.03437621283981,2388,176,0,2436,0
13.292466632076481,2320,355,0,2325,0
15.101855047621042,2400,240,24,2336,0
14.000944134280932,2401,258,0,2341,0
20.240976533477898,2450,210,43,2297,0
13.894142961913557,2362,312,0,2326,0
21.974427797895427,2323,252,208,2217,0
17.660425590590197,2425,187,22,2366,0
14.811422242147648,2339,267,0,2394,0
16.18253761724554,2364,228,28,2380,0
14.870945761695076,2390,228,0,2382,0
17.832140903828506,2398,213,15,2374,0
18.630958716143795,2395,248,81,2276,0
16.933759954593775,2342,303,21,2334,0
14.96754242066943,2342,234,2,2422,0
16.767360951746994,2336,238,8,2418,0
14.950381792846004,2329,301,1,2369,0
21.030172105409292,2409,162,105,2324,0
22.44399448661815,2431,146,2,2421,0
16.714658259600878,2367,223,0,2410,0
15.375272447324047,2422,249,6,2323,0
25.557672099369857,2460,143,190,2207,0
20.69342155038494,2407,211,90,2292,0
15.904720697537618,2315,241,22,2422,0
22.373100460982098,2339,242,195,2224,0
26.57725114139402,2330,164,327,2179,0
14.493280131423623,2383,200,0,2417,0
35.34569441352015,2415,151,553,1881,0
14.492588367644467,2389,225,0,2386,0
17.383740955557005,2402,257,113,2228,0
16.99969706077253,2406,203,120,2271,0
15.897663638513139,2341,264,0,2395,0
21.22546390975846,2330,193,88,2389,0
18.7244239059405,2371,221,17,2391,0
16.04746513464571,2384,238,40,2338,0
12.593144982622594,2387,309,24,2280,0
15.992701257384237,2413,256,0,2331,0
20.722704264784717,2398,192,32,2378,0
22.05829619299411,2472,158,124,2246,0
14.712667025204862,2346,293,15,2346,0
13.528236667127189,2405,254,0,2341,0
23.854565356845367,2415,181,171,2233,0
17.155045661202227,2331,189,13,2467,0
16.40484737880377,2394,174,0,2432,0
14.327033153145575,2325,255,0,2420,0
12.484688996046353,2318,309,37,2336,0
15.465075933325625,2406,214,1,2379,0
19.200488442835024,2401,203,21,2375,0
13.120605154565736,2390,278,42,2290,0
24.28892263314434,2343,185,108,2364,0
22.690235507965365,2377,168,128,2327,0
11.071075973676216,2388,286,0,2326,0
29.12575801417955,2382,135,346,2127,10
12.922415653860142,2353,341,15,2291,0
17.292891557574382,2402,176,2,2420,0
16.4404999209273,2379,267,67,2287,0
11.00781870586515,2341,343,0,2316,0
18.195629438845966,2423,183,37,2357,0
22.683988325065556,2360,182,179,2279,0
13.866928362151361,2350,241,0,2409,0
14.676907591237267,2313,294,6,2387,0
17.755487299811676,2374,243,141,2242,0
21.366932855120766,2421,261,45,2273,0
17.816525795941114,2331,284,58,2327,0
12.10799802087737,2271,326,0,2403,0
26.37021049242571,2378,158,221,2243,0
16.92437422419909,2330,252,10,2408,0
13.707519848774039,2402,222,0,2376,0
14.034776597290602,2449,247,1,2303,0
19.178129422568592,2434,226,104,2236,0
15.767209141757231,2384,229,24,2363,0
17.658389160004397,2322,167,25,2486,0
20.134166679327357,2367,195,81,2357,0
15.748282032938269,2415,222,10,2353,0
15.610534169325598,2424,194,33,2349,0
17.660908295142708,2318,314,99,2269,0
17.82735338939434,2423,175,31,2371,0
21.771304309190693,2421,189,116,2274,0
19.68914232861336,2328,247,33,2392,0
17.761131369315535,2420,194,0,2386,0
18.961290168881266,2389,179,2,2430,0
16.462243976502684,2455,178,0,2367,0
20.999287985102985,2426,162,60,2352,0
16.26315038248376,2372,254,1,2373,0
19.948873286412947,2372,223,139,2266,0
18.982568991709005,2412,189,16,2383,0
14.996242637513092,2340,250,0,2410,0
22.260796091810025,2411,155,128,2306,0
13.962740677948767,2361,358,3,2278,0
16.227007540811112,2440,244,30,2286,0
18.955486861070106,2297,238,22,2443,0
17.06333296212877,2343,233,42,2382,0
22.155832898020638,2425,112,11,2452,0
13.497943340020488,2356,300,0,2344,0
24.69993504646226,2340,289,292,2079,0
17.441564091220684,2393,247,50,2310,0
23.56170011201677,2436,171,179,2214,0
39.42990906098718,2474,137,758,1620,11
12.18578479177937,2335,273,0,2392,0
16.314263080427953,2293,236,2,2469,0
19.111188812263393,2420,173,49,2358,0
16.961931774509722,2325,284,5,2386,0
18.53104869330014,2293,255,74,2378,0
