cycle_time,spt_policy,fifo_policy,random_policy
20.574174367070015,4780,0,220
15.727124968135266,4815,0,185
17.83471807087449,4781,0,219
22.92599899610899,4783,0,217
23.544035840269085,4861,1,138
14.464557944589574,4739,0,261
22.40708107582372,4880,0,120
19.79671617876726,4847,0,153
19.907211198153437,4808,0,192
12.483699135567829,4668,0,332
19.680940389924935,4822,0,178
15.411537319415222,4754,0,246
13.825200759611544,4713,0,287
19.37591316810003,4772,0,228
20.342951286377502,4794,0,206
13.991225813283311,4770,0,230
24.181989238408956,4856,0,144
27.417526636059932,4798,0,202
13.289402302903062,4702,0,298
18.538616303886844,4805,0,195
16.043826055795538,4773,0,227
23.161180215676506,4829,0,171
16.359347463142477,4722,0,278
20.320877557257663,4827,0,173
18.063497371935284,4806,0,194
21.647676621211048,4772,0,228
23.394596901581206,4806,0,194
19.427587989314908,4715,0,285
20.525372980473954,4830,0,170
16.634275716262746,4749,0,251
16.800210540979283,4755,0,245
14.873798440967832,4774,0,226
23.84488994675402,4807,0,193
22.874835303028078,4820,0,180
19.493533294088788,4781,0,219
24.950240201499742,4843,1,156
27.038614338159697,4808,0,192
31.425472588793586,4820,0,180
16.31031441158138,4780,0,220
13.80302153934006,4778,0,222
21.949175493671273,4796,0,204
13.647158530000192,4788,0,212
25.38286991019067,4831,0,169
15.813067995128533,4735,0,265
14.385206321869912,4715,0,285
14.754799088990351,4669,0,331
32.99352016478566,4891,0,109
17.128926581982334,4774,0,226
15.540012656864695,4753,0,247
16.31141677348057,4754,0,246
21.48277141804269,4800,0,200
13.326275207901096,4764,0,236
18.009258073291353,4764,0,236
20.660098660889194,4762,0,238
26.85340089167211,4817,0,183
18.653310801623075,4792,0,208
12.651022653975648,4651,0,349
18.34515570637484,4795,0,205
18.660403380996343,4791,0,209
14.679844721063235,4789,0,211
19.42842494927196,4746,0,254
23.709059969275053,4839,0,161
14.083553383221906,4735,0,265
19.434135146786772,4817,0,183
25.877019097379158,4797,0,203
14.042261940190118,4750,0,250
24.56360003486682,4774,0,226
22.03723587994078,4858,0,142
22.434055213842694,4818,0,182
30.60896350444398,4838,0,162
20.6435957085061,4834,0,166
24.221366020192228,4765,0,235
18.453840978073636,4816,0,184
15.710403735717206,4717,0,283
16.85599520160357,4826,0,174
17.392413812925568,4767,0,233
13.844797892142667,4729,0,271
18.658293535530085,4773,0,227
30.769491965195055,4780,0,220
27.286682285163977,4887,0,113
13.733616770713573,4740,0,260
23.79626394613711,4811,0,189
15.817000661735836,4735,0,265
23.800655529762274,4837,0,163
29.656366726899194,4816,0,184
20.636818022653355,4858,0,142
16.2259306951946,4761,0,239
18.47472690041968,4817,0,183
18.41092036135005,4796,0,204
16.20403940630523,4729,0,271
37.40782010001335,4792,0,208
16.076955025664653,4787,0,213
16.406380656389,4698,0,302
23.60591278115825,4763,0,237
15.024659517236895,4750,0,250
33.07543214301448,4769,0,231
26.122541419329664,4783,7,210
15.468343598805848,4678,0,322
15.723643211592387,4733,0,267
17.57961437396658,4786,0,214
17.43933405578834,4764,0,236
13.184151773899412,4689,0,311
11.062185597297573,4689,0,311
18.084901484484828,4730,0,270
14.561344236803716,4638,0,362
22.667084633322073,4794,0,206
22.95102076436074,4886,1,113
12.864504358056607,4749,0,251
22.593385912912222,4758,0,242
14.041581723859492,4698,0,302
40.56051056760978,4863,4,133
25.438231694613698,4760,2,238
21.946419534640444,4807,0,193
22.71972509503907,4751,0,249
23.592617080693156,4802,0,198
14.956572730716106,4758,0,242
31.7825010046258,4889,5,106
22.548021098773937,4758,0,242
16.839873171739175,4766,0,234
17.557613634554357,4721,0,279
16.00163084792025,4766,0,234
14.396194507731384,4758,0,242
17.71923052708774,4783,0,217
15.485922453780287,4743,0,257
16.881165112213843,4773,0,227
38.681755232800846,4856,39,105
38.777885316186705,4895,0,105
24.626803337253122,4858,0,142
17.116563504046972,4723,0,277
16.665517507847156,4774,0,226
19.00092352186579,4833,0,167
18.472567856127913,4721,0,279
24.06823733650633,4738,0,262
19.41869832719546,4785,0,215
28.816675465725123,4820,12,168
15.63181967942217,4714,0,286
20.560944475875907,4819,0,181
17.381131123417617,4782,0,218
21.708852050893285,4797,0,203
19.967303223153316,4778,0,222
17.46900195694475,4801,0,199
18.10888585213089,4766,0,234
19.537144696169857,4793,0,207
21.05969462992697,4826,0,174
22.41979798101611,4761,0,239
18.14691090581925,4807,0,193
20.124564316586145,4760,0,240
13.197760071170492,4626,0,374
18.25706955432388,4725,0,275
25.024041696761955,4787,0,213
26.037456500581786,4774,0,226
16.268719783167537,4781,0,219
20.839112180775565,4752,0,248
20.849964453911912,4775,0,225
21.813040547235,4832,0,168
17.505501811907582,4766,0,234
25.602207260322484,4783,0,217
23.512389268258705,4842,0,158
21.96813449194917,4792,0,208
18.809393859543423,4701,0,299
15.40757831848068,4692,0,308
11.945580339922685,4673,0,327
18.56690369066769,4837,0,163
13.480065466659061,4733,0,267
17.789770238578065,4779,0,221
42.33299542225006,4906,0,94
21.566862263698777,4761,0,239
14.73198703148468,4686,0,314
17.732345727231525,4767,0,233
34.64310460141513,4871,1,128
18.912091014351063,4784,3,213
20.56681552794961,4829,0,171
15.47233029408916,4690,0,310
20.412177523020755,4774,0,226
20.428375457177843,4787,0,213
14.874573155975842,4740,0,260
14.275518191666025,4711,0,289
13.687493191860835,4730,0,270
19.277797930605,4711,0,289
19.46494749326071,4792,0,208
32.21329255053249,4753,5,242
14.877978397809883,4745,0,255
21.403820997729508,4804,0,196
29.843746329392022,4780,5,215
18.16542725629326,4777,0,223
16.048023078032134,4737,0,263
22.511683003736294,4831,0,169
18.272761370913035,4767,0,233
34.43320883017297,4869,3,128
20.832459612300788,4736,0,264
18.39612366100419,4755,0,245
17.58358533800358,4762,0,238
15.188428228955422,4726,0,274
11.4809390818138,4666,0,334
43.184881959076506,4842,0,158
15.120943110197974,4760,0,240
18.128101368878244,4763,0,237
16.449422467403426,4725,0,275
15.660796830957228,4786,0,214
16.745085681848895,4764,0,236
15.769975456524504,4754,0,246
13.426840007796711,4740,0,260
15.652764133768915,4747,0,253
18.46049464566396,4822,0,178
25.972928774600057,4819,0,181
13.234137709297137,4733,0,267
22.183167261758253,4805,0,195
15.540809643963495,4750,0,250
12.844210966987152,4722,0,278
21.433002113512366,4775,0,225
17.932002538424086,4775,0,225
16.662236729450903,4753,0,247
22.309883440042924,4786,0,214
11.109356383936438,4681,0,319
31.298069002353532,4908,0,92
28.15242410500903,4839,0,161
16.97093225959968,4749,0,251
17.497031213815784,4772,0,228
16.268868484212195,4740,0,260
18.841043091174825,4810,0,190
12.61872785821601,4707,0,293
14.45964565385319,4771,0,229
33.83917365895348,4923,0,77
19.400992771694984,4707,0,293
17.808396913866293,4696,0,304
14.047827535132487,4734,0,266
25.469854300000343,4784,8,208
14.471086143623648,4706,0,294
18.558745463616976,4744,0,256
14.21889860151785,4709,0,291
26.069127039498788,4823,0,177
42.97565122576869,4853,3,144
20.068649710022793,4732,0,268
15.497991453698738,4798,0,202
20.38512285739213,4802,0,198
25.13303886630484,4867,0,133
19.019367326010425,4770,0,230
22.934056592462603,4837,0,163
25.559447243215583,4856,3,141
23.07778855699376,4851,0,149
13.931608439836369,4687,0,313
15.852617509970969,4735,0,265
23.650636550132884,4818,0,182
19.645485130070465,4772,0,228
15.435854695386233,4720,0,280
17.823858877782257,4763,0,237
15.590506309712481,4707,0,293
24.261872673215287,4803,0,197
12.295886191145378,4674,0,326
14.612864200874586,4705,0,295
14.77750924115383,4762,0,238
14.918619870123777,4753,0,247
15.349571638684417,4752,0,248
23.956132821788696,4800,0,200
16.37699992837529,4740,0,260
14.887228026035721,4720,0,280
18.445291151133667,4866,0,134
17.193063898441785,4732,0,268
19.71448084911679,4810,0,190
18.680317698415607,4798,0,202
25.517858566870668,4872,0,128
18.48089653345263,4790,0,210
24.082950768361336,4790,0,210
15.123112527502744,4741,0,259
22.171531306526038,4811,2,187
18.967620441317198,4842,0,158
28.959183195786633,4843,0,157
14.26552507978512,4705,0,295
23.352049263757067,4800,1,199
25.4826277127399,4825,0,175
19.003871372795174,4734,0,266
22.539925285863244,4793,0,207
11.541685807269008,4663,0,337
19.841608105623795,4780,0,220
21.871519641848487,4813,0,187
17.353682340476066,4745,0,255
26.487049611053028,4822,0,178
16.68601532773054,4678,0,322
23.068415430703645,4804,0,196
18.965317310388425,4824,0,176
14.554264154155316,4741,0,259
17.87612284254127,4786,0,214
21.739755741734772,4846,0,154
28.755474397114547,4851,0,149
22.0560222412138,4771,0,229
35.1913906865638,4896,12,92
24.4280430986934,4805,1,194
17.219212354174665,4721,0,279
15.91212574564823,4780,0,220
25.66292004613225,4772,0,228
28.533583495824953,4788,0,212
15.423376020889526,4799,0,201
20.186874888562485,4777,0,223
26.296691952526277,4832,0,168
15.811875418343575,4773,0,227
23.584102748197576,4748,0,252
26.377483432904015,4819,0,181
18.461311198816702,4830,0,170
16.39030519847007,4835,0,165
16.194299979108173,4718,0,282
