cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy,least_flexible_resource_policy,most_flexible_resource_policy,least_flexible_activity_policy,most_flexible_activity_policy
150.37759127297645,0,0,0,0,0,0,0,0,0
164.66003167348651,0,0,0,0,0,0,0,0,0
145.44325557191272,0,0,0,0,0,0,0,0,0
150.9185879901623,0,0,0,0,0,0,0,0,0
158.3201103826223,0,0,0,0,0,0,0,0,0
160.59429429630777,0,0,0,0,0,0,0,0,0
124.52168909051579,0,0,0,0,0,0,0,0,0
188.9429140512416,0,0,0,0,0,0,0,0,0
210.8563887693843,0,0,0,0,0,0,0,0,0
168.48801483161765,0,0,0,0,0,0,0,0,0
155.0183270401304,0,0,0,0,0,0,0,0,0
143.23874394380016,0,0,0,0,0,0,0,0,0
142.28788571832473,0,0,0,0,0,0,0,0,0
158.7431466321876,0,0,0,0,0,0,0,0,0
153.724992984086,0,0,0,0,0,0,0,0,0
190.98741096222517,0,0,0,0,0,0,0,0,0
142.23467653643823,0,0,0,0,0,0,0,0,0
141.20801131223755,0,0,0,0,0,0,0,0,0
180.92993438825062,0,0,0,0,0,0,0,0,0
175.1101271437747,0,0,0,0,0,0,0,0,0
148.506365680718,0,0,0,0,0,0,0,0,0
159.34276554698764,0,0,0,0,0,0,0,0,0
158.8858525998979,0,0,0,0,0,0,0,0,0
152.28147565110527,0,0,0,0,0,0,0,0,0
187.35387510525567,0,0,0,0,0,0,0,0,0
267.8216848225358,0,0,0,0,0,0,0,0,0
198.3139353900685,0,0,0,0,0,0,0,0,0
159.0391811956022,0,0,0,0,0,0,0,0,0
166.96256583359994,0,0,0,0,0,0,0,0,0
144.70524820976814,0,0,0,0,0,0,0,0,0
179.3934419660712,0,0,0,0,0,0,0,0,0
214.51966998596998,0,0,0,0,0,0,0,0,0
172.21637443552962,0,0,0,0,0,0,0,0,0
158.4076508923735,0,0,0,0,0,0,0,0,0
171.59725234532567,0,0,0,0,0,0,0,0,0
168.02067289627237,0,0,0,0,0,0,0,0,0
155.1118047202853,0,0,0,0,0,0,0,0,0
181.49338722185297,0,0,0,0,0,0,0,0,0
141.24536250728997,0,0,0,0,0,0,0,0,0
186.85539321087379,0,0,0,0,0,0,0,0,0
128.7875663276868,0,0,0,0,0,0,0,0,0
175.61735818381828,0,0,0,0,0,0,0,0,0
