cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy
118.19410388261504,18688,5558,8721,7643,7883
127.39178874368518,18197,5998,8715,7458,7541
143.5294986314278,18153,6037,9714,7932,7788
163.79600015237781,17532,6382,9823,7975,7792
131.77445694679568,17617,6034,8959,7637,7283
140.89746698193244,17947,6071,9586,8294,7728
151.8993745867533,17638,5874,10032,9049,7945
139.90833108514482,18080,5851,9359,7814,7756
136.53359848566518,17553,5992,9304,8224,8111
167.89090240656796,17087,6203,10120,8937,7906
120.12556670379196,17907,5389,9053,7621,7954
120.23030108425712,18313,5762,8733,7383,7931
121.85449636550727,18208,5756,9091,7848,7988
127.70951254777718,17982,5719,9504,8090,7956
128.02952169517673,17694,5776,9230,7791,7871
136.55086666583682,17774,5857,9626,8168,8118
150.09401490784526,17465,5852,9540,8707,8078
135.69502255606338,17986,6015,9956,8198,7877
114.67035017692506,17946,5330,8594,7371,7984
134.84562569886376,18516,5767,9460,7433,7954
119.05347459349318,18328,5262,9255,7401,8104
151.86477402562636,16902,5947,9362,8136,7334
160.8841641765589,16459,5963,10139,8625,7819
151.73244538360115,17509,6115,9549,8128,7695
123.81786723157688,18375,5486,9157,8023,7662
156.5995653937786,17508,5900,9497,8237,7508
120.70026823547055,18288,5312,9038,7892,7789
158.30890376449432,16635,5964,10093,8520,7536
170.1929076012589,17025,6266,10275,8748,7676
137.35338134588534,17888,6081,9402,8206,7853
155.66414161477763,17731,6135,10113,8857,8192
119.2711006228784,18772,5512,8874,7141,7928
166.852171916614,17536,6435,10334,8876,7883
140.06165120887138,17416,6116,9738,8408,7719
135.38035286503003,17946,5838,9192,8157,7648
151.80520974457156,17571,5880,9235,8325,7792
137.28136327501994,17389,5958,9576,8203,7441
133.24866464282604,18246,5813,9216,8154,8011
121.1909100455113,18238,5590,9204,7454,8079
144.4340212431072,16744,5869,10233,8721,7927
130.24974857637412,18203,5875,8759,7681,7645
169.8340871730302,16579,6143,10344,8842,7696
169.3244576630461,16974,6410,10202,8851,7681
120.64841797936771,17936,5632,8991,7668,8077
127.1331728853204,18038,5615,9244,7612,7804
136.19511767073428,16857,6010,9283,7819,7617
124.31820514592866,17603,5410,8781,7225,7415
158.01986456354078,17965,6062,10085,8387,7906
145.15921501083432,17407,6231,9486,8271,7823
196.58018436574923,16804,7099,10180,9227,7883
130.62208530190495,18153,5796,9262,7888,8228
159.08999605874916,16851,6044,9690,8525,7555
179.8109980317762,16664,7180,9733,8176,7302
136.686716611883,17818,5815,9706,7802,7791
135.65229729189988,17589,5932,9464,8556,8229
120.86735510253574,18156,5422,8935,7862,7801
135.0301950668097,17567,6052,8977,8194,7772
137.64272703268904,17954,5631,9339,7760,7970
135.724650519961,17245,5583,9375,7651,7830
169.05429732024436,17396,6610,9932,8693,7687
156.1196815392721,18182,6368,10172,8491,7911
138.99347021338568,17266,6042,9467,7857,7748
122.74478266179214,18530,5677,9076,7717,7864
153.8582346849082,16939,6032,9952,7842,7773
145.0934787261283,17092,6112,9860,8431,7887
127.88471193715625,18468,5787,9272,7680,7802
164.19991994435438,16893,6472,9742,8809,7676
105.25272846355811,19452,5309,8086,6862,8194
144.6802447334176,16697,5543,10021,8409,7871
148.8815144669705,17473,5863,9503,8229,7615
128.50112592512184,17892,5831,9335,7751,7831
142.58937478793527,17465,6016,9679,7686,7616
127.02187664056835,18834,5936,9250,7572,8189
168.72285639862818,16957,6512,9722,8948,7454
179.40351470372877,18040,7062,9924,8498,7526
128.98647221394285,17728,5393,9369,7812,7828
162.38400269913413,16431,6073,10451,8973,7817
138.67055248097984,17136,5807,8821,7658,7564
158.443510783923,17411,6139,10264,8384,7937
158.76886203976912,17061,6683,9610,8685,8035
222.74264209716372,15763,7150,10717,9015,7527
163.8380348701635,16605,6337,10104,8819,7606
121.9126216685216,18685,5705,8725,7390,7992
154.51940643537054,17063,6093,10026,8427,7454
155.69862614049595,16808,6440,9572,8813,7970
129.08021391206654,18169,5634,9016,7701,7971
123.8651634785931,17739,5538,9130,7175,7935
121.93703855602426,18504,5548,8929,7361,8114
166.2563198650895,17554,6189,9357,8741,7594
129.11016622187046,17317,5722,9298,8055,7632
180.8493237001922,17015,6107,10248,9037,8051
195.98284266770582,15991,6355,10357,8541,7614
149.3046644625893,17896,6140,9455,7748,8123
147.03711067826458,17541,5886,10043,8512,8255
151.7377915403764,17506,6280,9573,7912,8195
137.58589927674188,17297,5773,9832,8233,8032
142.28754556413878,17670,5791,9368,8283,7796
183.02345565961556,16904,6312,10571,8671,7656
147.76902877957005,17529,6128,9818,8389,7486
150.17102666441406,17383,5917,10286,8667,7940
121.90196319361218,17770,5383,9125,7693,7838
166.5076896790956,16776,6241,9754,8558,7489
209.98465034130254,15898,7575,10146,8918,7446
151.79015557370488,18260,5606,9712,8175,7971
133.65351956847073,18189,5549,9559,8178,8006
125.21057859388083,18677,5712,8404,7412,7621
149.66348331099667,17741,5798,9380,7828,7499
154.0467197585115,16358,6250,10262,8830,7727
139.64788109361226,16906,6044,9967,8294,7891
185.3540825548516,15639,6155,10968,9487,7738
128.85129813086175,17893,5712,9120,7981,8039
141.66690035391903,16920,5823,9861,8308,7699
135.00438803393624,17499,5790,9526,8153,7943
210.5590387493296,15954,6336,10304,9540,7760
136.9318075530523,18155,5653,8884,7897,7625
134.2095429418532,17868,5805,9264,7859,7814
173.76888833722484,16854,6071,10390,8481,8014
161.31859580987086,17696,6235,9634,8503,7752
135.8961865854514,17925,5832,9464,8258,7989
167.54539864895557,17061,6131,9683,8651,7711
146.6142391905714,17325,5935,10040,8305,7757
125.9680451116193,18040,5634,8935,7123,7991
173.02532927028986,16793,6420,10394,9134,7893
128.05057426687898,17799,5717,8810,7804,7547
134.08138059818612,17710,5824,9126,7738,8059
140.82164172745203,17478,6065,9635,8220,7690
159.5057784611984,17014,6122,10342,8773,7913
146.30911947213903,17833,6046,9748,8733,7713
169.0634893490834,17223,6500,10543,9198,7890
152.98578386697423,17022,6135,9813,8460,7811
128.67979062824796,17941,5620,9075,7876,7745
145.9241002757279,17402,5850,9914,8455,7834
147.8658165389862,18069,5695,9595,7979,8055
150.84383191339043,17084,5916,10115,8439,7876
152.25565569540933,16962,5907,10031,8790,7662
157.74440026012076,17177,6432,8983,8349,7607
143.71556272629022,17113,5959,10172,8710,7870
128.83817189672985,17755,5729,9433,7928,7421
132.57930210010318,17437,5881,9889,8044,7785
134.58686503015602,17864,5987,9328,7986,8174
143.71245183998096,17870,5982,9226,8167,8041
154.69992609339423,16877,5928,9978,8574,7816
147.79876109021845,17781,5838,9837,8182,7726
140.8106623795233,17957,5757,9365,7704,7652
138.2811513305163,18168,5408,9236,7879,8145
129.14388549989513,18101,5859,9261,7748,7846
174.43241072672606,15996,6190,10789,9546,7709
133.24166605096406,18807,5791,8935,7484,8116
133.18868795081272,17926,5575,9432,8272,7699
164.0130738813804,16758,6088,9643,8386,7881
135.20199712120427,17872,5810,9735,7627,7989
134.2803183232666,17998,5878,8951,7823,7718
163.42368446278934,17310,6314,9990,8140,7402
152.50784182189417,17388,6427,9978,8591,7940
134.1246223627675,17215,5816,9194,7462,7620
132.87894606555452,18870,5901,8674,7356,7955
160.32748966202283,17484,6505,9757,8277,7457
121.63580012015372,18240,5733,8853,7654,7894
117.87471823385738,18295,5463,9089,7559,7760
135.0675831100011,17496,5754,9636,8255,7656
155.91313986544947,18106,6045,9881,8244,7778
128.7499898752972,17384,5844,8974,7994,8216
140.5308356459397,17610,6136,8914,7656,7841
121.99711181934329,18917,5469,8519,7430,7612
132.1956573202726,17940,5553,9308,7685,7956
134.27973650717138,17561,5742,9214,8570,7663
167.94661515232633,16766,6435,9850,8347,7749
135.96753712184073,17582,5924,9485,8041,7784
151.90531104940672,17731,5981,9559,7706,7918
167.4407121839356,16743,6384,9964,8671,7643
133.14612299815366,18372,6009,8884,7699,8212
123.64753204706949,17196,5644,9446,7597,7674
144.48593695023015,17739,5797,9337,7775,7987
164.638648529231,16649,6670,10573,8881,7482
130.17204007971498,18453,5496,8906,7464,7880
162.0843495000721,18182,6182,9605,8571,7965
157.6563822497062,17108,6134,10019,8781,8063
152.0342718041467,17128,5718,9836,8288,8026
157.7859855341231,17723,6063,9774,8663,7619
145.6435292898455,17003,5888,9669,7653,7601
144.01915849233094,17663,6077,9179,7930,7866
