cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy,least_flexible_resource_policy,most_flexible_resource_policy,least_flexible_activity_policy,most_flexible_activity_policy
156.2081823168561,0,0,0,0,0,0,0,0,0
172.8294802139858,0,0,0,0,0,0,0,0,0
149.39389302921214,0,0,0,0,0,0,0,0,0
201.56874691626825,0,0,0,0,0,0,0,0,0
153.7821867055082,0,0,0,0,0,0,0,0,0
149.00292452190516,0,0,0,0,0,0,0,0,0
160.4831365200845,0,0,0,0,0,0,0,0,0
140.51838055598972,0,0,0,0,0,0,0,0,0
184.746516592548,0,0,0,0,0,0,0,0,0
158.9753869752422,0,0,0,0,0,0,0,0,0
218.14999262020723,0,0,0,0,0,0,0,0,0
235.52601365166063,0,0,0,0,0,0,0,0,0
137.96203246532306,0,0,0,0,0,0,0,0,0
138.34718571826548,0,0,0,0,0,0,0,0,0
193.9839566597418,0,0,0,0,0,0,0,0,0
183.79117096816097,0,0,0,0,0,0,0,0,0
198.34174919710222,0,0,0,0,0,0,0,0,0
195.23483806872034,0,0,0,0,0,0,0,0,0
167.67267886390988,0,0,0,0,0,0,0,0,0
187.92347003193578,0,0,0,0,0,0,0,0,0
178.13029767571967,0,0,0,0,0,0,0,0,0
189.82373610409374,0,0,0,0,0,0,0,0,0
199.81354139292517,0,0,0,0,0,0,0,0,0
231.43039313669405,0,0,0,0,0,0,0,0,0
193.4847548980617,0,0,0,0,0,0,0,0,0
136.7319163282747,0,0,0,0,0,0,0,0,0
174.80997399673086,0,0,0,0,0,0,0,0,0
138.35046262799074,0,0,0,0,0,0,0,0,0
176.75480543530793,0,0,0,0,0,0,0,0,0
138.23969496600222,0,0,0,0,0,0,0,0,0
151.1913497394293,0,0,0,0,0,0,0,0,0
261.78725998541233,0,0,0,0,0,0,0,0,0
143.46314977787117,0,0,0,0,0,0,0,0,0
178.97351878249768,0,0,0,0,0,0,0,0,0
187.2963721431028,0,0,0,0,0,0,0,0,0
193.8993337965348,0,0,0,0,0,0,0,0,0
201.4324207377642,0,0,0,0,0,0,0,0,0
186.81692385624208,0,0,0,0,0,0,0,0,0
201.39945991495696,0,0,0,0,0,0,0,0,0
193.4089378085971,0,0,0,0,0,0,0,0,0
186.33181340945004,0,0,0,0,0,0,0,0,0
237.21339403711556,0,0,0,0,0,0,0,0,0
241.17388394721132,0,0,0,0,0,0,0,0,0
213.4697633482215,0,0,0,0,0,0,0,0,0
170.23215221917127,0,0,0,0,0,0,0,0,0
145.22551422976753,0,0,0,0,0,0,0,0,0
150.94051615972114,0,0,0,0,0,0,0,0,0
216.2888967165954,0,0,0,0,0,0,0,0,0
149.05651253174588,0,0,0,0,0,0,0,0,0
208.5287311811546,0,0,0,0,0,0,0,0,0
220.09564539886657,0,0,0,0,0,0,0,0,0
163.53011496962233,0,0,0,0,0,0,0,0,0
160.78827062331476,0,0,0,0,0,0,0,0,0
143.0360640148328,0,0,0,0,0,0,0,0,0
183.87570785408093,0,0,0,0,0,0,0,0,0
148.25104555644918,0,0,0,0,0,0,0,0,0
130.74234425296692,0,0,0,0,0,0,0,0,0
169.4948617487952,0,0,0,0,0,0,0,0,0
278.59136568237284,0,0,0,0,0,0,0,0,0
165.14699885754143,0,0,0,0,0,0,0,0,0
147.78958196880527,0,0,0,0,0,0,0,0,0
180.58843430494116,0,0,0,0,0,0,0,0,0
146.76754645806554,0,0,0,0,0,0,0,0,0
144.65765040376218,0,0,0,0,0,0,0,0,0
173.49242988970565,0,0,0,0,0,0,0,0,0
163.91927745525723,0,0,0,0,0,0,0,0,0
215.57335824267375,0,0,0,0,0,0,0,0,0
148.1603121745646,0,0,0,0,0,0,0,0,0
163.9854330482491,0,0,0,0,0,0,0,0,0
227.1758631751121,0,0,0,0,0,0,0,0,0
225.59283122393623,0,0,0,0,0,0,0,0,0
151.55458395646497,0,0,0,0,0,0,0,0,0
162.43790983320667,0,0,0,0,0,0,0,0,0
157.50912164199298,0,0,0,0,0,0,0,0,0
175.61308698604068,0,0,0,0,0,0,0,0,0
164.56525730693204,0,0,0,0,0,0,0,0,0
145.57647454606797,0,0,0,0,0,0,0,0,0
127.68351146500672,0,0,0,0,0,0,0,0,0
215.73194141225284,0,0,0,0,0,0,0,0,0
147.61304721392327,0,0,0,0,0,0,0,0,0
223.88413636357933,0,0,0,0,0,0,0,0,0
172.7653665573902,0,0,0,0,0,0,0,0,0
198.79542698867138,0,0,0,0,0,0,0,0,0
136.00532793653895,0,0,0,0,0,0,0,0,0
153.8940635532489,0,0,0,0,0,0,0,0,0
163.11759751482347,0,0,0,0,0,0,0,0,0
164.09987672523656,0,0,0,0,0,0,0,0,0
153.82159115802986,0,0,0,0,0,0,0,0,0
173.03704759259278,0,0,0,0,0,0,0,0,0
214.2852759095986,0,0,0,0,0,0,0,0,0
132.06080882506234,0,0,0,0,0,0,0,0,0
143.8361759780271,0,0,0,0,0,0,0,0,0
150.22760802583937,0,0,0,0,0,0,0,0,0
175.35482676717118,0,0,0,0,0,0,0,0,0
412.5323601332735,0,0,0,0,0,0,0,0,0
161.33078677861104,0,0,0,0,0,0,0,0,0
183.5511087494147,0,0,0,0,0,0,0,0,0
162.58752196017568,0,0,0,0,0,0,0,0,0
145.9623285408119,0,0,0,0,0,0,0,0,0
185.28898541400721,0,0,0,0,0,0,0,0,0
182.9984608356409,0,0,0,0,0,0,0,0,0
138.6579814907993,0,0,0,0,0,0,0,0,0
161.4163048363434,0,0,0,0,0,0,0,0,0
163.48716949080256,0,0,0,0,0,0,0,0,0
163.57618260319558,0,0,0,0,0,0,0,0,0
197.81621363443526,0,0,0,0,0,0,0,0,0
145.17489561437344,0,0,0,0,0,0,0,0,0
134.03568245468628,0,0,0,0,0,0,0,0,0
152.89782862846107,0,0,0,0,0,0,0,0,0
156.5730630484167,0,0,0,0,0,0,0,0,0
141.2510156848194,0,0,0,0,0,0,0,0,0
161.4267948507424,0,0,0,0,0,0,0,0,0
240.92403270220166,0,0,0,0,0,0,0,0,0
177.00670729058135,0,0,0,0,0,0,0,0,0
201.877762652709,0,0,0,0,0,0,0,0,0
131.85317192466536,0,0,0,0,0,0,0,0,0
142.08572673696497,0,0,0,0,0,0,0,0,0
152.39197059917996,0,0,0,0,0,0,0,0,0
228.80752672859543,0,0,0,0,0,0,0,0,0
222.91931368050442,0,0,0,0,0,0,0,0,0
172.8420187934603,0,0,0,0,0,0,0,0,0
154.12634719479541,0,0,0,0,0,0,0,0,0
150.66423482222854,0,0,0,0,0,0,0,0,0
155.1507081070396,0,0,0,0,0,0,0,0,0
228.0348826249887,0,0,0,0,0,0,0,0,0
150.67199844695233,0,0,0,0,0,0,0,0,0
160.62085563341833,0,0,0,0,0,0,0,0,0
132.0819289973931,0,0,0,0,0,0,0,0,0
175.4381235479493,0,0,0,0,0,0,0,0,0
219.57206146138873,0,0,0,0,0,0,0,0,0
200.60776803405167,0,0,0,0,0,0,0,0,0
206.08310321264833,0,0,0,0,0,0,0,0,0
154.57155365757257,0,0,0,0,0,0,0,0,0
165.0848956367915,0,0,0,0,0,0,0,0,0
257.4610323736948,0,0,0,0,0,0,0,0,0
137.59389679133886,0,0,0,0,0,0,0,0,0
255.88111116008474,0,0,0,0,0,0,0,0,0
173.97919054040034,0,0,0,0,0,0,0,0,0
198.1874334439688,0,0,0,0,0,0,0,0,0
149.432377212894,0,0,0,0,0,0,0,0,0
158.37362191673216,0,0,0,0,0,0,0,0,0
137.71234710404332,0,0,0,0,0,0,0,0,0
167.12531255528083,0,0,0,0,0,0,0,0,0
134.5828033372816,0,0,0,0,0,0,0,0,0
211.44503644676354,0,0,0,0,0,0,0,0,0
212.50779110633079,0,0,0,0,0,0,0,0,0
166.43336949824743,0,0,0,0,0,0,0,0,0
129.0045876975865,0,0,0,0,0,0,0,0,0
262.3611159495092,0,0,0,0,0,0,0,0,0
147.00926322557962,0,0,0,0,0,0,0,0,0
129.15521781254395,0,0,0,0,0,0,0,0,0
168.2185965113128,0,0,0,0,0,0,0,0,0
188.38353158794135,0,0,0,0,0,0,0,0,0
173.10535639089144,0,0,0,0,0,0,0,0,0
182.06302098063549,0,0,0,0,0,0,0,0,0
178.5953436403277,0,0,0,0,0,0,0,0,0
152.01311443918055,0,0,0,0,0,0,0,0,0
247.88346820501303,0,0,0,0,0,0,0,0,0
208.3580485297619,0,0,0,0,0,0,0,0,0
136.70620986539487,0,0,0,0,0,0,0,0,0
224.3160831678611,0,0,0,0,0,0,0,0,0
159.55748943424243,0,0,0,0,0,0,0,0,0
135.26797103532104,0,0,0,0,0,0,0,0,0
120.37570411755867,0,0,0,0,0,0,0,0,0
181.25811789234803,0,0,0,0,0,0,0,0,0
159.1236147066437,0,0,0,0,0,0,0,0,0
153.63710515357545,0,0,0,0,0,0,0,0,0
124.76685737690639,0,0,0,0,0,0,0,0,0
187.90662607395785,0,0,0,0,0,0,0,0,0
161.28143625393275,0,0,0,0,0,0,0,0,0
154.44625186743986,0,0,0,0,0,0,0,0,0
168.2374561954256,0,0,0,0,0,0,0,0,0
198.5228917970442,0,0,0,0,0,0,0,0,0
153.28857399378236,0,0,0,0,0,0,0,0,0
153.9452781670849,0,0,0,0,0,0,0,0,0
193.22545893453972,0,0,0,0,0,0,0,0,0
176.4621732314662,0,0,0,0,0,0,0,0,0
148.52316985433828,0,0,0,0,0,0,0,0,0
173.09544056305216,0,0,0,0,0,0,0,0,0
157.99248124073839,0,0,0,0,0,0,0,0,0
195.93247807756038,0,0,0,0,0,0,0,0,0
229.48362059299146,0,0,0,0,0,0,0,0,0
196.21596404940257,0,0,0,0,0,0,0,0,0
143.13159145887724,0,0,0,0,0,0,0,0,0
163.1700439337798,0,0,0,0,0,0,0,0,0
205.38200332698335,0,0,0,0,0,0,0,0,0
154.94387894007343,0,0,0,0,0,0,0,0,0
193.4447234495527,0,0,0,0,0,0,0,0,0
145.16871683076442,0,0,0,0,0,0,0,0,0
136.41473609267075,0,0,0,0,0,0,0,0,0
225.51020062959404,0,0,0,0,0,0,0,0,0
194.72461960991293,0,0,0,0,0,0,0,0,0
164.61773737205297,0,0,0,0,0,0,0,0,0
128.91914174144566,0,0,0,0,0,0,0,0,0
203.5640848485124,0,0,0,0,0,0,0,0,0
162.32344712041308,0,0,0,0,0,0,0,0,0
142.38957123166327,0,0,0,0,0,0,0,0,0
