cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy
122.40836432001893,9269,4477,1734,2384,921
114.03155521859149,9303,4368,1789,2464,1002
103.33682050421613,8814,4560,2093,2635,857
118.79978093756534,9185,4475,1652,2359,1003
144.16300151164103,9534,4258,1624,2444,1096
102.89798095593711,9061,4615,2038,2475,965
106.14319412572817,8871,4398,1843,2476,891
126.85832214517148,9173,4416,1864,2551,1132
83.54531738285174,8620,4564,2226,2800,794
118.57311683222841,9296,4459,1883,2400,1008
102.97418199107645,9104,4350,1765,2509,940
106.38993109224721,9177,4497,1797,2395,994
98.57558038002327,9077,4438,1830,2413,811
116.92160379326332,9193,4448,1700,2543,952
129.766762813309,9463,4326,1740,2437,1098
127.40596099751119,9397,4498,1582,2324,993
100.47031292605598,8613,4577,2101,2575,904
123.47464718120133,9068,4553,1647,2409,976
107.6099451801566,9228,4369,1752,2485,975
129.9710247976972,9101,4659,1633,2298,1019
94.3380795764002,8791,4596,2108,2705,828
108.37033944291838,9114,4527,1806,2533,913
219.2085298191046,9484,4708,1613,2147,947
101.70724424591502,8981,4538,1965,2528,806
101.24783526347298,8958,4496,1776,2415,951
129.82989982610798,9574,4282,1591,2313,1103
111.10267304476825,8817,4422,1848,2625,917
124.85810365455484,9160,4441,1810,2439,980
99.81499650441842,8864,4545,1947,2511,969
320.97083400409633,9502,4894,1258,1895,942
116.75313388920387,9494,4292,1527,2326,990
122.7659847647357,9335,4401,1557,2447,988
133.1329337100035,9435,4394,1625,2261,1085
128.2714799222906,9409,4431,1860,2494,915
134.3356662864598,9405,4421,1633,2360,1047
160.2891170329406,9377,4645,1745,2303,1006
104.88034018666458,8708,4697,1904,2579,822
100.00167562467526,9097,4396,2066,2514,847
107.34654424484874,9158,4416,1620,2405,934
122.21699210384546,8736,4630,1873,2479,947
102.64544713894965,8516,4654,2192,2683,869
114.65299760923443,9514,4411,1709,2378,962
142.25021630082847,9394,4404,1555,2293,995
113.43078871419695,9110,4497,1739,2503,912
104.01285588565345,9348,4423,1592,2560,895
111.3106107669698,9092,4479,1842,2467,911
114.62814470484818,9421,4371,1584,2399,1013
191.1988229534473,9802,4492,1402,2126,1041
98.41859602440621,9068,4459,1745,2519,874
136.08796635825672,9040,4669,1684,2389,979
90.54561223461164,8756,4505,1976,2633,807
99.3313410628428,9053,4448,1851,2560,903
93.38800978530683,9093,4526,1962,2559,843
104.31842798458992,9122,4498,1891,2540,902
90.48740217421026,8942,4402,1946,2572,827
108.9464039577591,9278,4474,1735,2420,932
103.94912363480978,8807,4568,2124,2582,830
119.66095825649951,9392,4213,1698,2481,1022
129.7043658974392,9643,4215,1640,2448,1109
