cycle_time,spt_policy,fifo_policy,shortest_queue_policy,longest_queue_policy,postpone
18.630830236571686,0,5000,0,0,0
33.6661907853997,0,5000,0,0,0
23.806869768343336,0,5000,0,0,0
27.625282721740806,0,5000,0,0,0
24.201752325252155,0,5000,0,0,0
34.74467363288864,0,5000,0,0,0
22.906627737844797,0,5000,0,0,0
19.872868101174348,0,5000,0,0,0
23.141782709472913,0,5000,0,0,0
19.364692802214098,0,5000,0,0,0
21.20842191386509,0,5000,0,0,0
23.145936168386942,0,5000,0,0,0
17.911904659857495,0,5000,0,0,0
20.152142456865306,0,5000,0,0,0
19.813111503054124,0,5000,0,0,0
36.56583044577662,0,5000,0,0,0
29.41155699283743,0,5000,0,0,0
38.38979689664862,0,5000,0,0,0
14.996612304587913,0,5000,0,0,0
18.344886900729644,0,5000,0,0,0
15.374380218731169,0,5000,0,0,0
50.85253148742781,0,5000,0,0,0
46.88390536763466,0,5000,0,0,0
39.28505280196731,0,5000,0,0,0
16.326427201457538,0,5000,0,0,0
25.593837630647823,0,5000,0,0,0
18.880856105341348,0,5000,0,0,0
18.129325344409335,0,5000,0,0,0
15.518440522425843,0,5000,0,0,0
20.665032270232366,0,5000,0,0,0
19.031364427124007,0,5000,0,0,0
18.263381794387655,0,5000,0,0,0
23.53894081472531,0,5000,0,0,0
23.68519529473844,0,5000,0,0,0
19.880962086895565,0,5000,0,0,0
22.93997842920013,0,5000,0,0,0
19.828723701011207,0,5000,0,0,0
25.10911039098397,0,5000,0,0,0
20.39816219146679,0,5000,0,0,0
19.395312518664163,0,5000,0,0,0
17.967442523994595,0,5000,0,0,0
33.28103741170647,0,5000,0,0,0
60.668230713522235,0,5000,0,0,0
17.723700687359962,0,5000,0,0,0
24.890233525328664,0,5000,0,0,0
28.81969917174665,0,5000,0,0,0
23.25004011917661,0,5000,0,0,0
12.307243863701643,0,5000,0,0,0
47.05036962046668,0,5000,0,0,0
35.92843596740155,0,5000,0,0,0
21.602993429862284,0,5000,0,0,0
19.936745132657,0,5000,0,0,0
27.03969187747947,0,5000,0,0,0
17.314926725951217,0,5000,0,0,0
21.027764176771758,0,5000,0,0,0
23.07144565462468,0,5000,0,0,0
24.58668068889832,0,5000,0,0,0
18.17872905562141,0,5000,0,0,0
15.017697575221174,0,5000,0,0,0
27.045608365325773,0,5000,0,0,0
20.218320736308044,0,5000,0,0,0
23.83411604505895,0,5000,0,0,0
32.60503864338402,0,5000,0,0,0
32.69804727336437,0,5000,0,0,0
21.06009054676491,0,5000,0,0,0
38.69276608453819,0,5000,0,0,0
22.81070434380054,0,5000,0,0,0
