cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy,least_flexible_resource_policy,most_flexible_resource_policy,least_flexible_activity_policy,most_flexible_activity_policy
384.7370698976461,0,0,0,0,0,0,0,0,0
335.86454159576823,0,0,0,0,0,0,0,0,0
575.0639421077382,0,0,0,0,0,0,0,0,0
254.77010876617302,0,0,0,0,0,0,0,0,0
140.0423884866832,0,0,0,0,0,0,0,0,0
602.6974306311173,0,0,0,0,0,0,0,0,0
230.08151933386452,0,0,0,0,0,0,0,0,0
672.5299355696403,0,0,0,0,0,0,0,0,0
351.52503542861655,0,0,0,0,0,0,0,0,0
489.97187014546824,0,0,0,0,0,0,0,0,0
439.9971947711002,0,0,0,0,0,0,0,0,0
126.20598362420716,0,0,0,0,0,0,0,0,0
170.65861546128136,0,0,0,0,0,0,0,0,0
319.4231918140898,0,0,0,0,0,0,0,0,0
390.0629320918227,0,0,0,0,0,0,0,0,0
137.95835944218473,0,0,0,0,0,0,0,0,0
374.29602375310037,0,0,0,0,0,0,0,0,0
488.98867899814576,0,0,0,0,0,0,0,0,0
467.0596682314434,0,0,0,0,0,0,0,0,0
753.5738408073232,0,0,0,0,0,0,0,0,0
592.2838616392557,0,0,0,0,0,0,0,0,0
301.80575356884054,0,0,0,0,0,0,0,0,0
401.03315233447086,0,0,0,0,0,0,0,0,0
680.8163019477976,0,0,0,0,0,0,0,0,0
363.57792010077503,0,0,0,0,0,0,0,0,0
178.18023001110504,0,0,0,0,0,0,0,0,0
513.4148476307379,0,0,0,0,0,0,0,0,0
136.6078880320039,0,0,0,0,0,0,0,0,0
197.6608990232437,0,0,0,0,0,0,0,0,0
179.0992380267533,0,0,0,0,0,0,0,0,0
363.60289395099943,0,0,0,0,0,0,0,0,0
551.264925080446,0,0,0,0,0,0,0,0,0
546.6116081560779,0,0,0,0,0,0,0,0,0
429.96994079412093,0,0,0,0,0,0,0,0,0
300.3207159149916,0,0,0,0,0,0,0,0,0
192.29289462221254,0,0,0,0,0,0,0,0,0
145.45512842837462,0,0,0,0,0,0,0,0,0
353.12285115428136,0,0,0,0,0,0,0,0,0
106.21247395744462,0,0,0,0,0,0,0,0,0
213.81985466159293,0,0,0,0,0,0,0,0,0
286.65530271457317,0,0,0,0,0,0,0,0,0
278.46437513161965,0,0,0,0,0,0,0,0,0
312.93744992788334,0,0,0,0,0,0,0,0,0
428.06742387301307,0,0,0,0,0,0,0,0,0
370.7657132500937,0,0,0,0,0,0,0,0,0
283.4882158262495,0,0,0,0,0,0,0,0,0
420.159756136529,0,0,0,0,0,0,0,0,0
500.29413176582017,0,0,0,0,0,0,0,0,0
413.73855392778137,0,0,0,0,0,0,0,0,0
730.546755957402,0,0,0,0,0,0,0,0,0
314.25878859032997,0,0,0,0,0,0,0,0,0
254.66613416966615,0,0,0,0,0,0,0,0,0
136.33014320572636,0,0,0,0,0,0,0,0,0
362.0399290322506,0,0,0,0,0,0,0,0,0
223.21747068758086,0,0,0,0,0,0,0,0,0
268.8976462757342,0,0,0,0,0,0,0,0,0
139.43030093814528,0,0,0,0,0,0,0,0,0
143.24851471367128,0,0,0,0,0,0,0,0,0
191.16371545089166,0,0,0,0,0,0,0,0,0
444.67201601481594,0,0,0,0,0,0,0,0,0
319.2726936436316,0,0,0,0,0,0,0,0,0
491.1698773533089,0,0,0,0,0,0,0,0,0
95.36717544253824,0,0,0,0,0,0,0,0,0
235.74828878985835,0,0,0,0,0,0,0,0,0
513.4179502541346,0,0,0,0,0,0,0,0,0
568.0311941651656,0,0,0,0,0,0,0,0,0
401.69291996381224,0,0,0,0,0,0,0,0,0
268.0604484961985,0,0,0,0,0,0,0,0,0
421.7848694351765,0,0,0,0,0,0,0,0,0
435.7132269623996,0,0,0,0,0,0,0,0,0
319.8602524591995,0,0,0,0,0,0,0,0,0
582.3206151226965,0,0,0,0,0,0,0,0,0
529.8473583108345,0,0,0,0,0,0,0,0,0
237.44167213111584,0,0,0,0,0,0,0,0,0
500.941019587582,0,0,0,0,0,0,0,0,0
341.5880562525195,0,0,0,0,0,0,0,0,0
199.8267861380679,0,0,0,0,0,0,0,0,0
313.40054290788237,0,0,0,0,0,0,0,0,0
403.8293298954542,0,0,0,0,0,0,0,0,0
433.00146543813224,0,0,0,0,0,0,0,0,0
344.33755935867697,0,0,0,0,0,0,0,0,0
330.4979997773866,0,0,0,0,0,0,0,0,0
100.94799233410528,0,0,0,0,0,0,0,0,0
454.1998541033611,0,0,0,0,0,0,0,0,0
168.713857490374,0,0,0,0,0,0,0,0,0
352.1574048986328,0,0,0,0,0,0,0,0,0
184.33394348102027,0,0,0,0,0,0,0,0,0
547.7772395339923,0,0,0,0,0,0,0,0,0
177.40602490019907,0,0,0,0,0,0,0,0,0
151.3201238008217,0,0,0,0,0,0,0,0,0
270.1831854867853,0,0,0,0,0,0,0,0,0
292.68224231934084,0,0,0,0,0,0,0,0,0
247.6258489737979,0,0,0,0,0,0,0,0,0
263.1900954304793,0,0,0,0,0,0,0,0,0
502.4179000308144,0,0,0,0,0,0,0,0,0
233.5845310171161,0,0,0,0,0,0,0,0,0
95.19850244610336,0,0,0,0,0,0,0,0,0
351.7930223662055,0,0,0,0,0,0,0,0,0
733.7963133212587,0,0,0,0,0,0,0,0,0
618.7456214451236,0,0,0,0,0,0,0,0,0
209.20846283036673,0,0,0,0,0,0,0,0,0
136.92198757738134,0,0,0,0,0,0,0,0,0
510.41980237205877,0,0,0,0,0,0,0,0,0
275.97229787779844,0,0,0,0,0,0,0,0,0
295.1175178323757,0,0,0,0,0,0,0,0,0
271.0016966705255,0,0,0,0,0,0,0,0,0
506.69224132079745,0,0,0,0,0,0,0,0,0
302.9198942829776,0,0,0,0,0,0,0,0,0
421.7868061927084,0,0,0,0,0,0,0,0,0
