cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy,least_flexible_resource_policy,most_flexible_resource_policy,least_flexible_activity_policy,most_flexible_activity_policy
98.95922862663788,0,0,0,0,0,0,0,0,0
133.8816108821939,0,0,0,0,0,0,0,0,0
193.56577666361827,0,0,0,0,0,0,0,0,0
154.23115489130927,0,0,0,0,0,0,0,0,0
163.12606872768924,0,0,0,0,0,0,0,0,0
140.6556685607992,0,0,0,0,0,0,0,0,0
191.95378089493482,0,0,0,0,0,0,0,0,0
133.92567688263483,0,0,0,0,0,0,0,0,0
168.53149993288508,0,0,0,0,0,0,0,0,0
111.77585445405722,0,0,0,0,0,0,0,0,0
164.14428340278874,0,0,0,0,0,0,0,0,0
164.63577411251882,0,0,0,0,0,0,0,0,0
124.60911787624946,0,0,0,0,0,0,0,0,0
258.35475206434694,0,0,0,0,0,0,0,0,0
172.94686764908823,0,0,0,0,0,0,0,0,0
169.05469935919837,0,0,0,0,0,0,0,0,0
196.01976044112052,0,0,0,0,0,0,0,0,0
168.10526751951474,0,0,0,0,0,0,0,0,0
182.06973266165616,0,0,0,0,0,0,0,0,0
104.34690017590783,0,0,0,0,0,0,0,0,0
152.54620343606587,0,0,0,0,0,0,0,0,0
269.56323550136,0,0,0,0,0,0,0,0,0
130.32420729955248,0,0,0,0,0,0,0,0,0
93.1136146079773,0,0,0,0,0,0,0,0,0
139.81117083487746,0,0,0,0,0,0,0,0,0
112.61954371934678,0,0,0,0,0,0,0,0,0
171.59277686523282,0,0,0,0,0,0,0,0,0
118.27543091527647,0,0,0,0,0,0,0,0,0
142.26752664399828,0,0,0,0,0,0,0,0,0
80.67302761219595,0,0,0,0,0,0,0,0,0
139.27228514583345,0,0,0,0,0,0,0,0,0
208.71115299623037,0,0,0,0,0,0,0,0,0
106.2648632355502,0,0,0,0,0,0,0,0,0
199.1739959762418,0,0,0,0,0,0,0,0,0
230.91123797839154,0,0,0,0,0,0,0,0,0
141.786826834409,0,0,0,0,0,0,0,0,0
227.93410191020527,0,0,0,0,0,0,0,0,0
139.01960933204012,0,0,0,0,0,0,0,0,0
158.14052629511065,0,0,0,0,0,0,0,0,0
451.24645951634136,0,0,0,0,0,0,0,0,0
264.2921748349127,0,0,0,0,0,0,0,0,0
86.39704546978277,0,0,0,0,0,0,0,0,0
158.721993681965,0,0,0,0,0,0,0,0,0
156.50584772872998,0,0,0,0,0,0,0,0,0
204.5276228842284,0,0,0,0,0,0,0,0,0
293.4825165844632,0,0,0,0,0,0,0,0,0
193.14735890041067,0,0,0,0,0,0,0,0,0
125.77450027463031,0,0,0,0,0,0,0,0,0
143.36047592349613,0,0,0,0,0,0,0,0,0
148.5433627043529,0,0,0,0,0,0,0,0,0
155.83632035308227,0,0,0,0,0,0,0,0,0
102.05236117431991,0,0,0,0,0,0,0,0,0
361.75798511358124,0,0,0,0,0,0,0,0,0
159.4504443551112,0,0,0,0,0,0,0,0,0
111.54776002241121,0,0,0,0,0,0,0,0,0
137.92156596544723,0,0,0,0,0,0,0,0,0
205.46485313498272,0,0,0,0,0,0,0,0,0
234.7134731853294,0,0,0,0,0,0,0,0,0
284.37164157275697,0,0,0,0,0,0,0,0,0
