cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy,least_flexible_resource_policy,most_flexible_resource_policy,least_flexible_activity_policy,most_flexible_activity_policy
34.01182691000003,0,0,0,0,0,0,0,0,0
42.26667323624139,0,0,0,0,0,0,0,0,0
89.58075294565346,0,0,0,0,0,0,0,0,0
61.32106006270658,0,0,0,0,0,0,0,0,0
22.60735190872245,0,0,0,0,0,0,0,0,0
61.755858590416786,0,0,0,0,0,0,0,0,0
17.84734574700227,0,0,0,0,0,0,0,0,0
35.60181717838457,0,0,0,0,0,0,0,0,0
73.74327890692174,0,0,0,0,0,0,0,0,0
17.90661609813696,0,0,0,0,0,0,0,0,0
96.40241339198585,0,0,0,0,0,0,0,0,0
49.56637384005779,0,0,0,0,0,0,0,0,0
34.34771087819771,0,0,0,0,0,0,0,0,0
54.82550675678564,0,0,0,0,0,0,0,0,0
49.5976932644676,0,0,0,0,0,0,0,0,0
27.987562686608765,0,0,0,0,0,0,0,0,0
47.22597794715189,0,0,0,0,0,0,0,0,0
24.301831698921546,0,0,0,0,0,0,0,0,0
63.62896688801364,0,0,0,0,0,0,0,0,0
79.38022118825425,0,0,0,0,0,0,0,0,0
44.27279556378252,0,0,0,0,0,0,0,0,0
59.443570473493914,0,0,0,0,0,0,0,0,0
32.218065338379986,0,0,0,0,0,0,0,0,0
40.3377135400588,0,0,0,0,0,0,0,0,0
42.651474731956945,0,0,0,0,0,0,0,0,0
64.3710030215724,0,0,0,0,0,0,0,0,0
113.14716709288145,0,0,0,0,0,0,0,0,0
23.08165652904873,0,0,0,0,0,0,0,0,0
46.60490669732382,0,0,0,0,0,0,0,0,0
54.52439616117716,0,0,0,0,0,0,0,0,0
25.86749661617143,0,0,0,0,0,0,0,0,0
36.742913968282984,0,0,0,0,0,0,0,0,0
72.69459044115862,0,0,0,0,0,0,0,0,0
72.65825705158021,0,0,0,0,0,0,0,0,0
47.324517659617946,0,0,0,0,0,0,0,0,0
33.141569079582176,0,0,0,0,0,0,0,0,0
59.35256032595821,0,0,0,0,0,0,0,0,0
45.40466442792737,0,0,0,0,0,0,0,0,0
65.39856860862865,0,0,0,0,0,0,0,0,0
36.3903915838992,0,0,0,0,0,0,0,0,0
101.7820887198789,0,0,0,0,0,0,0,0,0
28.19243359126846,0,0,0,0,0,0,0,0,0
46.835779999392145,0,0,0,0,0,0,0,0,0
32.16053603943833,0,0,0,0,0,0,0,0,0
111.35852521199314,0,0,0,0,0,0,0,0,0
43.251302192692776,0,0,0,0,0,0,0,0,0
61.308167001961884,0,0,0,0,0,0,0,0,0
35.13766554121466,0,0,0,0,0,0,0,0,0
71.89693827881565,0,0,0,0,0,0,0,0,0
45.973132167624684,0,0,0,0,0,0,0,0,0
23.974733845749302,0,0,0,0,0,0,0,0,0
27.758055172375588,0,0,0,0,0,0,0,0,0
74.54605184356761,0,0,0,0,0,0,0,0,0
64.73712454479292,0,0,0,0,0,0,0,0,0
49.609585469267124,0,0,0,0,0,0,0,0,0
70.68494304008551,0,0,0,0,0,0,0,0,0
22.68099736796013,0,0,0,0,0,0,0,0,0
50.05237104892541,0,0,0,0,0,0,0,0,0
14.081043767461598,0,0,0,0,0,0,0,0,0
38.13424952977839,0,0,0,0,0,0,0,0,0
63.528956612716115,0,0,0,0,0,0,0,0,0
42.42693446801104,0,0,0,0,0,0,0,0,0
30.30376559722249,0,0,0,0,0,0,0,0,0
39.587582900212574,0,0,0,0,0,0,0,0,0
30.27684463955672,0,0,0,0,0,0,0,0,0
86.70988239928367,0,0,0,0,0,0,0,0,0
45.521671954508314,0,0,0,0,0,0,0,0,0
51.040351286672404,0,0,0,0,0,0,0,0,0
26.629487450228293,0,0,0,0,0,0,0,0,0
73.71892504296461,0,0,0,0,0,0,0,0,0
74.24382576923627,0,0,0,0,0,0,0,0,0
58.21840082573075,0,0,0,0,0,0,0,0,0
56.84044283957715,0,0,0,0,0,0,0,0,0
62.3001122573029,0,0,0,0,0,0,0,0,0
19.863318031436634,0,0,0,0,0,0,0,0,0
25.47448131318385,0,0,0,0,0,0,0,0,0
70.00946449898905,0,0,0,0,0,0,0,0,0
71.08866511875273,0,0,0,0,0,0,0,0,0
42.953564343582315,0,0,0,0,0,0,0,0,0
36.178643464209394,0,0,0,0,0,0,0,0,0
94.42656388137449,0,0,0,0,0,0,0,0,0
47.38940779615955,0,0,0,0,0,0,0,0,0
53.376941353019106,0,0,0,0,0,0,0,0,0
50.25760398224269,0,0,0,0,0,0,0,0,0
66.50006185201192,0,0,0,0,0,0,0,0,0
59.71551632800301,0,0,0,0,0,0,0,0,0
27.05106386413668,0,0,0,0,0,0,0,0,0
56.07180556232434,0,0,0,0,0,0,0,0,0
77.94998600607107,0,0,0,0,0,0,0,0,0
88.8146393930276,0,0,0,0,0,0,0,0,0
69.92160736248468,0,0,0,0,0,0,0,0,0
80.39752370612251,0,0,0,0,0,0,0,0,0
72.44341170657509,0,0,0,0,0,0,0,0,0
28.780017830474897,0,0,0,0,0,0,0,0,0
11.418757105726236,0,0,0,0,0,0,0,0,0
39.45556100333126,0,0,0,0,0,0,0,0,0
22.142183333022547,0,0,0,0,0,0,0,0,0
75.33218965414873,0,0,0,0,0,0,0,0,0
93.99884532778363,0,0,0,0,0,0,0,0,0
54.56262825814822,0,0,0,0,0,0,0,0,0
52.33918511357813,0,0,0,0,0,0,0,0,0
18.223874295184018,0,0,0,0,0,0,0,0,0
42.59819755405055,0,0,0,0,0,0,0,0,0
50.279248086669,0,0,0,0,0,0,0,0,0
32.785341360288825,0,0,0,0,0,0,0,0,0
35.28174089634045,0,0,0,0,0,0,0,0,0
45.11715147003485,0,0,0,0,0,0,0,0,0
47.66735081358025,0,0,0,0,0,0,0,0,0
68.61358594066898,0,0,0,0,0,0,0,0,0
62.979067846247446,0,0,0,0,0,0,0,0,0
54.46627197312813,0,0,0,0,0,0,0,0,0
47.944255420332986,0,0,0,0,0,0,0,0,0
98.31640534100927,0,0,0,0,0,0,0,0,0
14.550280150269778,0,0,0,0,0,0,0,0,0
80.13705089531886,0,0,0,0,0,0,0,0,0
49.65913420806093,0,0,0,0,0,0,0,0,0
41.02466954034285,0,0,0,0,0,0,0,0,0
62.327490169352956,0,0,0,0,0,0,0,0,0
38.985869138926176,0,0,0,0,0,0,0,0,0
26.43841568358803,0,0,0,0,0,0,0,0,0
23.36664583633968,0,0,0,0,0,0,0,0,0
34.393166156445005,0,0,0,0,0,0,0,0,0
98.95127109561257,0,0,0,0,0,0,0,0,0
96.68904266674514,0,0,0,0,0,0,0,0,0
64.34519620050975,0,0,0,0,0,0,0,0,0
61.0621450497977,0,0,0,0,0,0,0,0,0
71.06020219221436,0,0,0,0,0,0,0,0,0
53.44132471130189,0,0,0,0,0,0,0,0,0
124.1095382781155,0,0,0,0,0,0,0,0,0
104.62922119850076,0,0,0,0,0,0,0,0,0
35.74918285123347,0,0,0,0,0,0,0,0,0
18.056721234023687,0,0,0,0,0,0,0,0,0
33.062198488849695,0,0,0,0,0,0,0,0,0
43.44807085745881,0,0,0,0,0,0,0,0,0
38.12837791148054,0,0,0,0,0,0,0,0,0
54.29383936654861,0,0,0,0,0,0,0,0,0
21.914777314333914,0,0,0,0,0,0,0,0,0
40.054132494878324,0,0,0,0,0,0,0,0,0
41.71353125349333,0,0,0,0,0,0,0,0,0
11.836302970697595,0,0,0,0,0,0,0,0,0
34.85778928752126,0,0,0,0,0,0,0,0,0
71.79944765286224,0,0,0,0,0,0,0,0,0
40.613191651412215,0,0,0,0,0,0,0,0,0
53.1843485961053,0,0,0,0,0,0,0,0,0
53.57849151985265,0,0,0,0,0,0,0,0,0
25.8476541675048,0,0,0,0,0,0,0,0,0
45.51930640722919,0,0,0,0,0,0,0,0,0
42.205825413360216,0,0,0,0,0,0,0,0,0
27.681165052122584,0,0,0,0,0,0,0,0,0
44.81507086739656,0,0,0,0,0,0,0,0,0
34.414340397105434,0,0,0,0,0,0,0,0,0
71.77777380067275,0,0,0,0,0,0,0,0,0
54.45585191612899,0,0,0,0,0,0,0,0,0
63.17278534425544,0,0,0,0,0,0,0,0,0
10.452821576348398,0,0,0,0,0,0,0,0,0
89.1215389090095,0,0,0,0,0,0,0,0,0
101.6143219221186,0,0,0,0,0,0,0,0,0
20.281778926764424,0,0,0,0,0,0,0,0,0
20.624686419651272,0,0,0,0,0,0,0,0,0
67.26859583840256,0,0,0,0,0,0,0,0,0
33.19076086421623,0,0,0,0,0,0,0,0,0
141.29100455540348,0,0,0,0,0,0,0,0,0
44.93229396362389,0,0,0,0,0,0,0,0,0
65.81843738356731,0,0,0,0,0,0,0,0,0
121.75282315657833,0,0,0,0,0,0,0,0,0
43.686079989345316,0,0,0,0,0,0,0,0,0
80.73132559567732,0,0,0,0,0,0,0,0,0
20.28506323772534,0,0,0,0,0,0,0,0,0
36.81576535735976,0,0,0,0,0,0,0,0,0
11.917634741428735,0,0,0,0,0,0,0,0,0
38.9063060592104,0,0,0,0,0,0,0,0,0
86.81452914292535,0,0,0,0,0,0,0,0,0
81.22023910447918,0,0,0,0,0,0,0,0,0
30.410696897603327,0,0,0,0,0,0,0,0,0
12.817737084727522,0,0,0,0,0,0,0,0,0
37.16516800250841,0,0,0,0,0,0,0,0,0
41.69937874494587,0,0,0,0,0,0,0,0,0
20.758397220272837,0,0,0,0,0,0,0,0,0
84.29796855081776,0,0,0,0,0,0,0,0,0
46.75744532729066,0,0,0,0,0,0,0,0,0
25.547900697815134,0,0,0,0,0,0,0,0,0
84.43480171880549,0,0,0,0,0,0,0,0,0
62.7222962909742,0,0,0,0,0,0,0,0,0
67.11642021671692,0,0,0,0,0,0,0,0,0
103.98582652004306,0,0,0,0,0,0,0,0,0
63.20228983888407,0,0,0,0,0,0,0,0,0
34.669330004650746,0,0,0,0,0,0,0,0,0
29.9441232353898,0,0,0,0,0,0,0,0,0
60.8954613627875,0,0,0,0,0,0,0,0,0
76.13353815331138,0,0,0,0,0,0,0,0,0
63.731671747837076,0,0,0,0,0,0,0,0,0
66.16428790701698,0,0,0,0,0,0,0,0,0
80.17996555043503,0,0,0,0,0,0,0,0,0
53.120035660695194,0,0,0,0,0,0,0,0,0
43.250797678610475,0,0,0,0,0,0,0,0,0
57.641091306895774,0,0,0,0,0,0,0,0,0
18.028904080718068,0,0,0,0,0,0,0,0,0
12.536513791693947,0,0,0,0,0,0,0,0,0
44.44170756721262,0,0,0,0,0,0,0,0,0
65.3412013783886,0,0,0,0,0,0,0,0,0
85.39372902757604,0,0,0,0,0,0,0,0,0
73.61090636019642,0,0,0,0,0,0,0,0,0
34.49456782466939,0,0,0,0,0,0,0,0,0
24.476595102749382,0,0,0,0,0,0,0,0,0
84.1803800553907,0,0,0,0,0,0,0,0,0
36.54248952813809,0,0,0,0,0,0,0,0,0
25.397764722271326,0,0,0,0,0,0,0,0,0
117.46868770769507,0,0,0,0,0,0,0,0,0
16.363427687624714,0,0,0,0,0,0,0,0,0
42.71140410234463,0,0,0,0,0,0,0,0,0
21.415719665838548,0,0,0,0,0,0,0,0,0
73.9251205603862,0,0,0,0,0,0,0,0,0
76.2213909523401,0,0,0,0,0,0,0,0,0
41.429853715037346,0,0,0,0,0,0,0,0,0
85.7116892007136,0,0,0,0,0,0,0,0,0
57.18634038366252,0,0,0,0,0,0,0,0,0
68.68872316605146,0,0,0,0,0,0,0,0,0
