cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy
7.601647790151354,5129,97,93,67,192
7.233981381628199,4546,658,95,15,170
4.962940124684283,4895,237,3,57,322
7.061858738026468,4903,345,13,94,227
8.827033892942456,5337,45,14,42,163
7.136085039101908,4573,562,3,51,390
6.67346015255982,4904,345,27,37,221
8.416216343388662,5132,59,13,85,215
5.646933780155532,4978,153,30,86,352
5.893538680973993,5034,135,51,110,272
7.373273654979515,5357,52,22,2,117
7.710719343654736,5253,57,5,18,158
6.365867766978501,5107,110,74,32,378
14.75769880423896,5071,179,23,40,191
9.229358984798976,4924,272,6,116,245
8.211377883041655,4964,154,34,20,396
9.597453851406259,5189,77,38,71,200
5.265288692976692,4839,343,19,85,260
4.715780441808241,4330,548,224,151,397
10.225100427932878,5294,37,14,46,224
7.460376696978204,4904,270,104,73,235
9.92708552719946,4713,460,31,60,401
4.299919134823693,4794,403,14,142,297
7.269842514924266,4973,292,32,86,211
10.900834721583836,4676,607,60,20,251
8.85473482787276,5030,216,12,56,198
7.160765320897612,4953,189,53,101,208
8.5365996199039,5073,187,44,47,252
4.865895900515757,4852,189,14,292,200
12.007548391879785,5164,148,91,19,195
8.329234625232248,5253,150,29,25,177
6.105321747822781,4730,383,19,100,324
12.024615864797365,5222,288,6,33,51
6.305345883680581,4803,352,62,88,317
5.404840423258121,5110,292,12,123,120
4.649961273632695,4852,326,7,52,370
13.851544021030966,5364,62,77,32,164
13.927893762295154,5296,62,9,83,167
9.201151016086012,4971,310,101,54,161
8.025888194306885,4865,312,7,76,389
17.146701915616884,5302,42,25,74,84
11.510283440299697,4635,437,35,121,359
5.896621725515674,5155,116,12,17,296
10.146410297599546,4537,324,59,203,441
4.262431468160536,5124,198,3,16,237
8.660610113352389,5227,91,4,86,241
9.46508538639412,4325,732,265,12,304
12.475652584818468,4930,161,17,47,409
11.509658756150891,5288,16,15,70,150
10.18062065858293,5003,148,49,148,137
6.93132577051184,4666,467,15,119,305
5.932529459319989,4897,260,50,25,323
9.344749082643848,5049,163,7,99,254
7.850478640260464,5240,98,5,66,169
6.946662861435779,5068,140,38,87,297
7.335211202717516,5093,132,74,30,281
10.955268824713386,5136,93,8,40,371
6.325599709817245,4771,497,13,30,307
5.644142108788077,4745,569,16,27,256
6.645277477599839,5095,232,54,45,270
9.002029009953754,5090,228,61,112,160
7.499890925611992,4988,77,64,211,218
6.578755702232552,4715,341,88,72,329
7.162712727149832,4931,325,13,66,239
9.479528528153736,4985,167,68,51,460
5.726018038846007,4725,440,32,69,317
5.989336905874482,5162,73,55,131,125
7.745307585970792,4722,460,73,61,303
5.655800323502864,5152,116,74,46,198
8.569259412689096,5105,83,83,118,145
13.933441731968134,5291,97,3,34,101
7.014642783777919,5016,218,22,35,214
7.509050967235045,5015,147,38,7,325
7.170170509276741,4690,52,341,14,440
4.328457179565625,4834,180,59,91,441
7.488943866014628,4973,297,23,96,226
5.4431098831678435,4758,495,68,39,267
17.202938318196306,5233,97,23,54,226
6.281215027396802,4804,461,15,69,315
10.507814762239246,4611,537,20,156,260
9.075379134030229,4593,219,41,183,473
7.277753238809226,5275,116,94,33,162
7.025245800268902,5155,78,57,140,176
14.062842274121563,5213,95,61,11,138
9.610772266003545,5083,205,64,63,102
5.75571718935624,4807,182,74,41,525
5.9627056154485905,4662,518,61,101,341
6.718063644593665,4462,775,137,8,224
3.783770476107797,4785,448,5,134,248
5.819411150228218,5027,188,10,224,199
9.952117184270218,5070,194,103,70,145
4.727136990874192,4751,283,17,126,367
6.727151514039171,5012,128,36,11,432
5.792440110896283,4705,470,17,76,263
17.1447666952188,5433,31,12,48,136
6.630938071178377,4619,472,18,124,351
7.132695177061419,4376,637,9,131,417
7.222111026826463,4882,217,70,31,404
7.924148472853581,5331,99,24,43,152
8.554470006561212,5146,118,35,92,188
10.34193384287193,4930,270,54,35,218
11.320358712240157,4796,308,57,122,366
4.237572665325581,5133,110,4,105,284
13.001208938723895,5230,163,58,90,68
