cycle_time,spt_policy,fifo_policy,shortest_queue_policy,longest_queue_policy,postpone
14.046195973396735,916,1059,5,20,0
26.85762849737646,955,1032,2,11,0
13.405368236152817,936,1044,1,19,0
24.29397644830048,966,1012,5,17,0
12.9214523064998,902,1071,2,25,0
20.726507150626325,905,1077,4,14,0
28.060008200607545,980,1002,1,17,0
10.997658865643945,935,1043,4,18,0
16.553230305112322,1009,967,6,18,0
18.26582408882486,960,1017,5,18,0
30.861898998904564,912,1063,6,19,0
30.54712359080486,963,1014,7,16,0
15.777625052590059,932,1042,6,20,0
21.706243318389365,940,1031,5,24,0
29.37831704408172,967,1012,4,17,0
106.6036254426963,965,1007,4,24,0
18.535744090896177,962,1025,3,10,0
29.625934437446876,947,1027,7,19,1
11.620206860459948,929,1042,6,23,0
20.345033026727158,970,1011,7,12,0
11.9071950784084,932,1041,5,22,0
24.671599177832913,1015,972,5,8,0
10.370418776859355,926,1045,3,26,0
30.298668195543584,986,998,5,11,0
16.353706062942567,926,1050,5,19,0
26.76710292272221,964,1016,4,16,0
16.030053606862786,966,1018,3,13,0
25.025865648844505,958,1023,2,17,0
19.02627171139645,942,1038,5,15,0
13.50425490742371,935,1043,6,16,0
11.598630356561879,911,1057,4,28,0
17.590797690597263,938,1043,7,12,0
31.367841379971722,1007,973,8,12,0
25.590588256942535,997,981,5,17,0
32.05342382655261,993,987,2,18,0
14.1818158658392,917,1063,6,14,0
24.94608787844069,954,1021,4,21,0
12.033360657243595,945,1029,4,22,0
12.069418313111122,900,1082,1,17,0
19.285028270967288,923,1050,6,21,0
23.733182221928914,936,1044,2,18,0
27.34774293125155,959,1017,4,20,1
38.75497694240679,963,1024,2,11,0
58.34799691735457,985,1003,2,10,0
32.49640622115641,982,999,6,13,0
13.531633611009715,910,1072,3,15,0
29.873799453705434,969,1012,5,14,0
27.94811572467504,965,1014,3,18,0
30.414132870382165,995,986,7,12,0
43.447732869020086,968,1014,8,10,1
22.132898336299913,951,1034,1,14,0
36.92442368656513,966,1012,3,19,0
26.310080195951045,961,1022,1,16,0
12.088138166409719,925,1052,2,21,0
12.922516007835146,976,1009,5,10,0
15.962805851169792,1001,989,0,10,0
17.166212582235335,934,1044,2,20,0
16.79134502671136,932,1046,2,20,0
19.212996595828177,946,1031,7,16,0
18.75369079045242,947,1039,3,11,0
32.88617344708583,1000,982,6,12,0
15.126295839229853,950,1033,8,9,0
32.02932718517844,979,997,6,18,0
21.648813903926,939,1045,2,14,0
18.787765897443816,966,1007,5,22,0
22.555066267669105,991,989,3,17,0
27.262131940890182,922,1054,4,20,0
10.336941340191055,930,1047,9,14,0
16.576537782324422,956,1026,2,16,0
41.72792699266114,986,996,1,17,0
15.446715774021056,933,1045,2,20,0
12.681212239467744,945,1038,1,16,0
21.958665180465974,964,1019,2,15,0
14.672601749452328,962,1026,2,10,0
11.326348022150524,940,1038,5,17,0
30.229605694922036,971,1004,6,19,0
29.691735409604757,980,995,5,20,0
25.381313995360316,975,1013,2,10,0
52.017202663843214,1008,965,4,23,0
21.703871829662347,923,1058,5,14,0
19.831692676495535,950,1033,5,12,0
16.15923647833952,956,1021,6,17,0
16.978367947070605,972,1009,3,16,0
23.529437477957384,986,995,5,14,0
14.682351684871618,895,1076,7,22,0
19.303563243343266,965,1016,3,16,0
37.71135376260622,967,1012,1,20,0
49.97271326139347,995,986,6,13,0
11.63401376546759,969,1006,3,22,0
31.418437610154367,975,1003,1,21,0
24.465368108386283,983,993,5,19,1
15.15936883281746,958,1027,4,11,0
27.09545640449349,934,1050,1,15,0
15.561071980306572,887,1092,2,19,0
13.107981238943227,975,997,7,21,0
17.47582666138976,958,1019,4,19,0
23.06198946695276,931,1047,3,19,0
34.188517820411626,950,1032,4,14,0
17.97379728880909,914,1068,4,14,0
29.925112387778103,956,1021,6,17,0
18.64246553915876,893,1086,3,18,0
13.35521421001196,972,1002,8,18,0
16.462930013747002,956,1022,5,17,0
13.882460901477488,915,1059,4,22,0
13.622364970864847,947,1029,6,18,0
18.819674455323685,958,1018,2,22,0
17.932581739829246,958,1022,1,19,1
18.254473770309247,903,1066,5,26,0
20.85089925638275,976,1005,3,16,0
27.45096380400668,990,990,2,18,0
64.4380191801524,973,1007,5,15,0
45.564899578012465,929,1053,3,15,0
21.301454049476796,964,1020,2,14,0
50.139737234122535,962,1015,4,19,0
22.46235166758707,969,1013,0,18,0
14.946643772361636,982,1000,1,17,0
21.997907926815405,942,1036,9,13,0
25.81581522189453,974,1005,7,14,1
12.35686128953503,940,1037,5,18,0
13.114863036554322,973,1008,3,16,1
27.762893485816953,965,1012,3,20,0
14.686476051034848,928,1048,4,20,0
12.948963325878243,974,1002,3,21,0
47.15499763450826,1010,970,6,14,0
22.997730110617358,1016,961,4,19,0
15.573198440251444,924,1062,1,13,1
23.549413104871757,959,1017,7,17,0
15.761586659657953,924,1046,6,24,0
28.40871214155825,901,1082,3,14,1
20.878236782606148,950,1032,5,13,0
14.02886840969705,957,1020,2,21,0
28.607402442574262,919,1071,4,6,0
15.393739509858154,978,998,6,18,0
50.347547196161976,968,1013,2,17,0
20.220758518386816,951,1028,6,15,0
16.092467297524788,919,1062,4,15,0
26.25022878350869,981,996,3,20,0
14.996066444351976,940,1041,4,15,0
22.752475732606246,959,1022,1,18,0
36.842896030817855,992,989,1,18,0
23.512854640441077,982,1007,2,9,0
12.613563719407269,962,1017,3,18,0
16.9315794787519,942,1037,3,18,0
15.21376357932321,926,1057,3,14,0
15.8984630085763,919,1058,4,19,0
20.228356868058682,990,990,5,15,0
17.37728322964915,958,1016,4,22,0
24.65650476887525,942,1036,3,19,0
26.716730636347577,992,992,2,14,0
18.290001673460377,980,1004,6,10,0
16.623995232458952,964,1016,5,15,0
22.5224801171644,994,990,1,15,0
31.683993580464996,991,992,1,16,0
16.875933699232146,963,1027,3,7,0
12.04620778024913,914,1060,3,23,1
53.00562207234493,991,991,6,12,1
21.22866503981784,975,1010,4,11,0
12.599497158472214,924,1061,1,14,0
26.117558572360696,957,1028,7,8,0
17.472209930205405,936,1042,4,18,0
23.330152338745524,963,1013,4,20,0
14.573238668671074,913,1061,4,22,0
17.115610796700814,965,1010,4,21,0
22.981335743001527,964,1017,2,17,0
33.048468423684504,973,1009,7,11,0
34.88880241559601,957,1033,7,3,0
18.546813836013147,937,1047,3,13,0
16.255384360493967,981,996,3,20,0
32.56807561724215,992,988,2,18,0
19.434695254366055,925,1053,3,19,0
28.55881703808914,1004,983,2,11,0
31.235590777891694,964,1017,4,15,0
14.858154133823769,942,1041,6,11,0
