cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy
6.423507341476791,2155,667,0,2178,0
6.130135854962856,2127,737,0,2136,0
5.276609030933112,2015,813,0,2172,0
5.810577442302462,2065,799,0,2136,0
4.864440404652599,2013,924,0,2063,0
5.027091093539678,2108,848,0,2044,0
5.755404606469761,2138,770,0,2092,0
6.151233626158453,2083,713,0,2204,0
6.0297930450922275,2118,740,0,2142,0
5.701033547583659,2100,737,0,2163,0
5.4783807153713395,2008,860,0,2132,0
5.583875224382155,2019,816,0,2165,0
5.757940540515361,2102,722,0,2176,0
7.694706592448027,2193,666,0,2141,0
6.104627698625543,2016,790,0,2194,0
5.6520621751788855,2091,795,0,2114,0
5.905200506890259,2036,805,0,2159,0
6.89862867752866,2126,738,0,2136,0
5.0507395962609,2008,882,0,2110,0
5.915817751989233,2085,729,0,2186,0
4.932098386486853,2064,857,0,2079,0
5.311380109478014,2009,917,0,2074,0
5.5347537448490485,2092,801,0,2107,0
5.080517306527315,1989,875,0,2136,0
5.426651081085393,2041,826,0,2133,0
6.068390334828497,2107,817,0,2076,0
6.04971939648328,2137,717,0,2146,0
5.542317388765238,1944,929,0,2127,0
5.441411595007151,2075,765,0,2160,0
5.71309233103971,2137,734,0,2129,0
5.041882914217439,2054,847,0,2099,0
5.189126536250418,2037,949,0,2014,0
4.6046186541345975,1943,980,0,2077,0
5.171344904923595,1963,928,0,2109,0
5.668212334657068,1983,791,0,2226,0
5.619270667175465,2074,855,0,2071,0
5.166207845144259,2032,886,0,2082,0
5.642870139852814,2098,828,0,2074,0
5.635904116949624,2078,868,0,2054,0
6.55382298533845,2081,743,0,2176,0
5.512869340996186,2034,853,0,2113,0
5.349074882509311,1956,853,0,2191,0
5.603532259177243,2092,834,0,2074,0
6.456303732254472,2129,734,0,2137,0
5.15546405370214,2071,824,0,2105,0
5.960114060105708,2062,728,0,2210,0
5.78392984368821,2048,777,0,2175,0
5.706617852450485,2088,807,0,2105,0
5.546503648374879,2141,698,0,2161,0
5.521093310062762,2138,799,0,2063,0
5.421913806230899,2064,824,0,2112,0
5.433236803818476,2013,866,0,2121,0
6.290898948847243,2076,819,0,2105,0
5.734393059932989,2017,819,0,2164,0
5.939878232661344,2105,776,0,2119,0
5.853589464285849,2044,793,0,2163,0
5.886486197912237,2059,790,0,2151,0
5.9176371093919675,2102,721,0,2177,0
5.171778653909872,1989,941,0,2070,0
4.816261450885596,2010,890,0,2100,0
5.53896256007752,2115,808,0,2077,0
5.37423894294015,1997,891,0,2112,0
5.681843003512958,2085,787,0,2128,0
5.566330383417396,2085,797,0,2118,0
5.590237637952676,2065,835,0,2100,0
5.844402063879777,2002,823,0,2175,0
6.516786430525643,2088,668,0,2244,0
6.065205886420754,2075,751,0,2174,0
5.817727036426597,2135,721,0,2144,0
5.5094027416275875,2072,811,0,2117,0
5.647096984660157,2085,798,0,2117,0
5.196396034244565,2110,814,0,2076,0
5.554140360886285,2126,758,0,2116,0
5.312206090165455,2006,880,0,2114,0
6.278525236878325,2188,668,0,2144,0
6.168203692589311,2115,720,0,2165,0
5.811180149087667,2047,757,0,2196,0
6.137899692072739,2144,723,0,2133,0
5.078760106208582,2016,869,0,2115,0
5.12332009057885,2036,847,0,2117,0
5.883081490204516,2086,773,0,2141,0
6.271009676887132,2059,722,0,2219,0
5.581616313906288,2112,709,0,2179,0
5.8516039703976865,2091,738,0,2171,0
5.47085516539714,2083,795,0,2122,0
5.656334935096953,2060,843,0,2097,0
5.528717330014446,2049,766,0,2185,0
5.885669039370501,2013,882,0,2105,0
5.992240005212516,2090,709,0,2201,0
5.470436236437765,2040,851,0,2109,0
5.718832559603623,2070,806,0,2124,0
5.643647968450479,2114,746,0,2140,0
5.82058707815037,2110,709,0,2181,0
5.657782252596206,2078,788,0,2134,0
5.723903730246933,2102,693,0,2205,0
5.9245161831866735,2122,729,0,2149,0
5.2861945985138385,2046,856,0,2098,0
5.931982789316385,2083,738,0,2179,0
5.4994455904023605,2051,850,0,2099,0
5.120123990372627,2042,868,0,2090,0
5.1201857021102795,2109,729,0,2162,0
5.133961247942548,2061,804,0,2135,0
5.808264835448007,2085,764,0,2151,0
5.181542904641146,2054,830,0,2116,0
5.746118354643634,2142,712,0,2146,0
5.225296673518669,2003,861,0,2136,0
5.406769462780617,2054,811,0,2135,0
5.439351855815752,1996,838,0,2166,0
6.683213024359535,2200,682,0,2118,0
5.734488122551506,2027,822,0,2151,0
5.263063843533953,2012,893,0,2095,0
5.586321442470531,2080,813,0,2107,0
6.197269145593288,2099,800,0,2101,0
5.671176717450908,2098,783,0,2119,0
5.2790009382754315,2001,875,0,2124,0
5.767814798151784,2122,770,0,2108,0
5.704483840341658,2075,850,0,2075,0
5.774157796246634,2073,767,0,2160,0
5.031342484281013,2038,877,0,2085,0
4.9301777658524895,2065,903,0,2032,0
5.317357830769679,2094,763,0,2143,0
5.702423576422315,2127,707,0,2166,0
5.609722677638378,2070,784,0,2146,0
5.722788162486103,2094,776,0,2130,0
5.41739343569637,2092,771,0,2137,0
5.311327799707402,2088,812,0,2100,0
5.716847777308492,2100,708,0,2192,0
6.001883877837381,2028,791,0,2181,0
6.132883193039793,2133,778,0,2089,0
6.898424611450792,2064,737,0,2199,0
5.031320101295106,2045,821,0,2134,0
6.179961842783288,2121,722,0,2157,0
5.3607626217816335,2084,939,0,1977,0
5.573962428016477,2134,791,0,2075,0
6.596854070358275,2162,684,0,2154,0
5.579520467813221,2096,777,0,2127,0
5.977941804051447,2160,677,0,2163,0
5.660506868597311,1977,864,0,2159,0
5.8753016775651785,2031,841,0,2128,0
5.895249813861381,2007,811,0,2182,0
6.578939250339637,2099,765,0,2136,0
5.993099989537178,2056,816,0,2128,0
5.471938747870264,2016,865,0,2119,0
5.922047510622698,1984,804,0,2212,0
5.457347461939842,2026,880,0,2094,0
5.152850973989381,2005,905,0,2090,0
5.193214912340467,1992,918,0,2090,0
5.7268016916530655,2058,813,0,2129,0
6.346191432039239,2162,665,0,2173,0
5.511035730395689,2079,804,0,2117,0
5.364793743243413,2065,831,0,2104,0
6.587031222039211,2121,740,0,2139,0
5.245603015298746,2064,819,0,2117,0
5.627801294061965,2020,835,0,2145,0
6.260954357540583,2118,733,0,2149,0
5.7441246983654795,2080,765,0,2155,0
5.994026897226133,2069,757,0,2174,0
5.740961553503365,2120,747,0,2133,0
5.302457334745024,2079,893,0,2028,0
6.0773421677223025,2119,735,0,2146,0
5.389695881183105,2024,868,0,2108,0
5.4358512173279445,2071,833,0,2096,0
5.765761999095762,2088,789,0,2123,0
5.547141745808133,2032,876,0,2092,0
5.287758705944279,2036,856,0,2108,0
6.002008083250113,2099,764,0,2137,0
5.274857409049996,2060,827,0,2113,0
5.630668721884157,2069,809,0,2122,0
5.227067905526439,2022,868,0,2110,0
5.320250376460335,2098,766,0,2136,0
5.350792741457753,2072,792,0,2136,0
5.658660888211446,2128,784,0,2088,0
5.874793656224449,2097,749,0,2154,0
5.530410426367017,2052,813,0,2135,0
5.268494235503515,2091,878,0,2031,0
5.513726088398916,2116,792,0,2092,0
5.802918219611326,2129,738,0,2133,0
5.160194961443845,2082,848,0,2070,0
5.652711025369021,2119,740,0,2141,0
5.5325994317067835,2091,797,0,2112,0
5.762277543412629,2153,724,0,2123,0
5.267754735162769,1988,861,0,2151,0
6.080474665856763,2048,805,0,2147,0
5.291346264490579,2049,811,0,2140,0
5.79773916436515,1990,865,0,2145,0
5.921460269197985,2021,801,0,2178,0
5.609796955568283,2020,872,0,2108,0
5.721477026619018,2126,773,0,2101,0
5.8770365847928,2081,796,0,2123,0
5.488699716220517,2033,820,0,2147,0
5.678525398203357,2078,819,0,2103,0
5.816969928679755,2066,776,0,2158,0
5.3940587758058705,2114,841,0,2045,0
5.38637583883208,1976,906,0,2118,0
5.875327848977857,2032,793,0,2175,0
5.427112577379681,2069,819,0,2112,0
5.529800343558921,2020,884,0,2096,0
5.273435906172119,2020,860,0,2120,0
5.904146230837046,2043,823,0,2134,0
6.123169478050735,2058,783,0,2159,0
5.5285404989921005,2115,812,0,2073,0
6.008393133531263,2070,804,0,2126,0
4.940330106411375,2000,838,0,2162,0
5.666082923494421,2064,848,0,2088,0
5.987350210461055,2110,791,0,2099,0
5.9214274603543675,2053,793,0,2154,0
