cycle_time,spt_policy,fifo_policy,hrrn_policy,longest_queue_policy,shortest_queue_policy
12.296706099663526,2178,2424,398,0,0
13.114460533026033,2185,2493,322,0,0
10.8197342400743,2068,2568,364,0,0
10.298270598710186,2115,2406,479,0,0
13.771252170871353,2223,2484,293,0,0
11.521738173817068,2113,2492,395,0,0
10.845586819266524,2174,2467,359,0,0
11.988986417558442,2166,2423,411,0,0
13.246387927832979,2130,2523,347,0,0
11.643707573285571,2142,2560,298,0,0
13.113396290561251,2158,2547,295,0,0
10.95505207060441,2153,2488,359,0,0
14.57408356172635,2168,2575,257,0,0
10.840949136385719,2077,2485,438,0,0
15.279796062625575,2177,2451,372,0,0
13.187401337963928,2105,2595,300,0,0
10.200322149029803,2124,2488,388,0,0
13.824269440254604,2158,2527,315,0,0
14.904681372076654,2191,2482,327,0,0
12.279856345978908,2100,2495,405,0,0
12.974559667686977,2156,2520,324,0,0
11.016368228920651,2157,2473,370,0,0
11.095304712531677,2155,2416,429,0,0
12.434347948889997,2181,2496,323,0,0
11.193870680470413,2092,2519,389,0,0
9.813439979410216,2092,2471,437,0,0
9.487072057830098,2124,2443,433,0,0
10.542591873107146,2112,2516,372,0,0
12.299892832826226,2125,2505,370,0,0
10.915177600352951,2129,2497,374,0,0
11.827400544248528,2128,2482,390,0,0
14.61326236179166,2111,2598,291,0,0
12.487320640731815,2146,2502,352,0,0
10.67935206333321,2137,2450,413,0,0
14.123962455625929,2147,2570,283,0,0
10.874339715747391,2113,2461,426,0,0
10.41633514756804,2044,2561,395,0,0
13.948063400155785,2156,2529,315,0,0
12.410104026936368,2114,2536,350,0,0
12.23276231225127,2138,2488,374,0,0
11.39696802764754,2033,2593,374,0,0
12.380372353201958,2117,2509,374,0,0
13.045361349693447,2177,2492,331,0,0
12.347191046955018,2132,2572,296,0,0
10.803763215952522,2180,2567,253,0,0
11.929878476063413,2154,2450,396,0,0
14.268579873502187,2171,2501,328,0,0
13.294240129454472,2127,2621,252,0,0
13.177875368997842,2174,2593,233,0,0
11.139745959664056,2112,2511,377,0,0
11.694165654429675,2085,2594,321,0,0
9.552989199891186,2139,2492,369,0,0
10.770265259758691,2103,2569,328,0,0
14.27031108594715,2170,2542,288,0,0
8.871935164862107,2099,2447,454,0,0
9.524054724855626,2112,2468,420,0,0
13.728936985774688,2106,2546,348,0,0
19.812011276406718,2232,2542,226,0,0
9.558708564355586,2172,2417,411,0,0
9.761837346183713,2105,2500,395,0,0
10.555377899955054,2135,2499,366,0,0
10.264452172879942,2168,2458,374,0,0
12.283274722931752,2130,2572,298,0,0
8.890082029392238,2037,2505,458,0,0
11.357577513789874,2116,2469,415,0,0
10.07710392843338,2152,2498,350,0,0
11.814921560571296,2171,2471,358,0,0
11.859906291852022,2113,2529,358,0,0
9.401619331672464,2174,2435,391,0,0
12.672935851081853,2141,2459,400,0,0
16.70846971292826,2189,2529,282,0,0
11.966510143376379,2193,2481,326,0,0
8.891725137533976,2052,2490,458,0,0
